Linear Regression,Non-Linear Regression 1,Non-Linear Regression 2
-1772.8945144970262,-1373.147964477539,-1351.0374720608952
-1852.3047253056475,-1464.1356468200684,-1391.57690712063
-1828.9788595111604,-1409.454345703125,-1311.3637846574397
-1420.0656451890184,-1411.6716384887695,-616.1502611274202
-1356.5120444752351,-1410.9063148498535,-508.44102885427816
-1192.134374766539,-1170.4444885253906,-222.96260125718015
-1090.3499509811802,-1036.841869354248,-46.69234998790693
-1197.8526064426296,-1169.2070960998535,-161.61873507668295
-1380.2900127024059,-1324.5248794555664,-397.3111521458667
-1308.8201812585485,-1296.1578369140625,-372.1145480184839
-1175.5635339664395,-1197.8530883789062,-225.76523094878652
-943.1837473736975,-966.7754173278809,-7.942100117134337
-492.9095046387884,-547.0561981201172,475.5744627016006
-913.0438401175151,-470.4880714416504,122.11603178895795
-1100.962426735027,-512.237548828125,-10.503814190840568
-1256.039161119099,-613.6178970336914,-178.30748156060216
-577.5277853177225,-300.7006645202637,367.6425700689545
-651.5297603865189,-426.39970779418945,247.92838366386215
-473.7140037895132,-359.2801094055176,388.1936102618075
-248.98184221726876,-305.2639961242676,589.2764215158701
-610.3965836915701,-617.8808212280273,97.45906925125091
-916.5380225781429,-955.3313255310059,-92.24485860278698
-1025.3422792371778,-980.7729721069336,-58.095105036811674
-1068.706556268069,-1072.1969604492188,-128.73942425539545
-1097.8551321747543,-1088.3188247680664,-207.6408661040855
-1033.4227413540477,-1046.7195510864258,-111.30849963164151
-1742.8943153604014,-1772.925853729248,-653.1931372074323
-1959.8821994137193,-2029.0517807006836,-914.154239549005
-2063.8438241916515,-2158.026695251465,-1021.7491466615309
-2322.9669753780804,-2519.259452819824,-1240.1072436393742
-2428.14064564117,-2623.0931282043457,-1321.3192248422088
-2228.2036206118983,-2377.4313926696777,-1125.2168641283856
-2218.952215680852,-2378.3040046691895,-1151.43651969234
-2105.7466128700544,-2259.4428062438965,-1065.998272929873
-1916.6167793751333,-2029.5953750610352,-932.8971430032218
-1434.154723473337,-1439.1088485717773,-464.285375396085
-1056.264711897127,-1045.3605651855469,-133.1592841913312
-764.0958277840031,-770.5450057983398,105.02604302814521
-709.404143889712,-757.591724395752,161.45962281680428
-735.6561864905614,-787.7755165100098,51.363090997356174
-2059.3580218588704,-2358.734607696533,-1350.9839088537535
-2138.8616944374808,-2461.9102478027344,-1433.4256863990836
-2217.216152080099,-2570.9152221679688,-1559.6902148906725
-2064.977760603642,-2335.0882530212402,-1409.476737195651
-1768.9096816985748,-1978.147029876709,-1148.4193098296091
-1946.3531275946686,-2218.308448791504,-1296.92143230359
-2357.6913374093247,-2735.1951599121094,-1710.423465335733
-2611.475017799283,-3085.927963256836,-1991.0765154255062
-2665.8155221715133,-3168.3826446533203,-2015.4095894693417
-2974.3359532387026,-3464.3912315368652,-2143.2631475955454
-2947.4595903700806,-3394.0815925598145,-2090.6583069201547
-2845.5854754584307,-3269.2623138427734,-1941.684839102654
-2871.9401354909846,-3217.3776626586914,-1918.1037305948014
-2948.106095039754,-3378.267288208008,-2015.7296049467677
-3029.0217206252587,-3498.201370239258,-2132.976581704585
-2862.064638131992,-3180.985450744629,-1941.3037213193065
-2794.8031721779466,-3271.8944549560547,-2014.1487558332915
-2692.580556981105,-2992.2080039978027,-1869.0348301004442
-2420.250404678626,-2686.2144470214844,-1593.8889054865315
-2206.0851086070084,-2305.9773445129395,-1395.8656628977214
-2144.22437657431,-2117.5217628479004,-1341.0300541444105
-2180.6184850129152,-2271.888256072998,-1474.605194078962
-1799.389236793485,-1951.7254829406738,-1149.6029813068756
-1782.3352924578428,-1965.1222229003906,-1168.3676954394784
-1830.5641229945384,-2071.7954635620117,-1303.308604955364
-1731.8776234998395,-1902.3942947387695,-1181.3375611956749
-1689.9504000964198,-1885.206699371338,-1172.5995372022855
-1465.7968069338515,-1550.438404083252,-919.6744942369835
-1277.608894404691,-1321.4635848999023,-701.2443759222238
-1685.6975369768727,-1743.614673614502,-1006.6810779112245
-1706.5403166468222,-1734.623908996582,-913.5072467349423
-1301.2960156194972,-1108.4318161010742,-312.43215205318126
-1039.4084256401807,-735.8479499816895,144.178942420297
-917.753042719442,-514.533519744873,454.04030895809376
-1230.206997298023,-958.2281112670898,129.5119426273811
-1977.039208400741,-1978.5618782043457,-752.7203692869434
-2278.585344452487,-2335.1454734802246,-1046.792327320239
-2091.205189673756,-2070.150375366211,-876.8990326147787
-895.2875120098691,-451.80559158325195,157.2066007085035
-2413.592799144889,-2598.137855529785,-1287.8479827775923
-728.6487625733376,-700.2496719360352,493.0110220956939
-1578.1581435044366,-1289.9994850158691,-310.0767993091333
-1140.3029922692963,-875.3871917724609,120.34085535524409
-1052.5925290571286,-943.4008598327637,90.41728840960555
-714.6561094403653,-643.1078910827637,342.27209133529567
-650.2959649298929,-398.862361907959,328.6247011874789
-1137.0869778410938,-564.88037109375,-97.8027238597075
-392.3771613297719,-364.0294075012207,781.780703128801
-354.14178177979,-260.5104446411133,220.22984761449064
-482.2497762916629,-378.99255752563477,56.895561005686254
-561.9030437369894,-430.27639389038086,-72.67707809445704
-544.549969154522,-391.9029235839844,-30.135675258983696
-528.0719948660566,-346.7988967895508,105.0264408907027
-683.7235272025698,-366.59717559814453,190.56430833895868
-1234.0136816778756,-669.7797775268555,-176.73580611464038
-1183.3374678648931,-589.8499488830566,-8.13376944209353
-1149.266401124486,-506.4725875854492,131.36995626660632
-1143.7801952753848,-396.38757705688477,204.0698716865028
-1115.2306924834882,-329.6470642089844,302.5731826768794
-1113.9160046090274,-300.90808868408203,355.16139857871565
-911.2079143554098,-182.56187438964844,634.890147152199
-717.3020666997452,-162.2915267944336,885.8584468517686
-798.9749926152784,-703.3824920654297,611.6568278842387
-883.9756088298886,-608.4823608398438,419.8190733410498
-694.3648968848142,-420.0267791748047,572.8914953981576
-556.8710098896288,-300.1213073730469,688.0055719681661
-183.56947609395692,-235.72683334350586,1058.9605411485936
-100.89964531065566,-354.45213317871094,1051.0046693256504
-838.9491060190118,-701.758861541748,232.74009705119119
-873.9248125689982,-661.1895561218262,215.67734219039025
-680.2865369795588,-407.3810577392578,436.06062447380043
-592.0269134346348,-333.86707305908203,496.7427435396084
-439.60725555445316,-284.8505973815918,342.4851936122533
-630.1484592661257,-369.9660301208496,152.40819630094967
-596.8301441499178,-344.68889236450195,191.03259007121028
-533.9737412953336,-321.6075897216797,284.17984448618364
-550.2868180214086,-294.649600982666,320.8555255898282
-694.530683431731,-328.9461135864258,334.9195734502259
-603.0022196915365,-184.2498779296875,678.4940142877034
-788.0775586453665,-243.83783340454102,660.5714953283281
-1043.527064465769,-504.98485565185547,467.3486803448898
-1103.2610718741757,-649.4736671447754,469.90751457002057
-926.2459273736182,-519.4830894470215,742.42194595696
-1341.3346116377322,-1085.6866836547852,212.89439306646662
-1488.4628953109946,-1156.911849975586,1.0042302978063502
-1538.609017743617,-1235.4469299316406,-104.33554703637975
-1676.5647194263763,-1344.3875312805176,-285.394635073057
-1930.4307296120578,-1797.5449562072754,-523.1094491625372
-1863.0184573748045,-1689.906120300293,-429.8173337561343
-1588.9723253378722,-1376.9960403442383,-147.3144317600989
-1407.7349203960307,-1129.6606063842773,25.565848570359684
-1059.3875715666547,-913.5532379150391,299.97792196691756
-1286.6718458965524,-1159.1362953186035,-56.390340367853696
-1223.9852250284744,-1146.0113525390625,-120.24371950849262
-971.9964227685631,-936.7561340332031,39.82963896604657
-993.4309012309462,-964.5652770996094,-20.82750098703904
-760.3371743388949,-669.8870658874512,269.0508703312233
-742.1641579461265,-784.2278480529785,212.33731395202543
-1026.2742013846948,-1069.7364807128906,-158.72035074766163
-1550.0662813365698,-1628.580093383789,-710.534810499692
-1719.257294108788,-1841.425895690918,-826.4517601394613
-1688.3319393149957,-1691.2078857421875,-778.0483910655825
-1526.0102956621033,-1493.6399459838867,-536.1584482627674
-1787.7795610870983,-1826.4269828796387,-700.884514198711
-2023.5960129636694,-1989.2120361328125,-803.0112679095591
-2047.970733957394,-1894.3047523498535,-715.8982371751325
-2242.1535585957595,-2098.1240272521973,-907.3855458784526
-2420.381454738488,-2347.2189903259277,-1104.7232377728978
-2227.743716993494,-2024.6458053588867,-799.1882009415185
-2359.104143071561,-2101.0351181030273,-963.4642553968221
-2318.9487969340253,-2064.063549041748,-976.1940386256791
-2307.3637074514068,-2082.345485687256,-978.3747154928069
-2457.70986905501,-2357.4471473693848,-1145.239295199467
-2854.168257921289,-3106.8992614746094,-1598.6289126708016
-2374.1907507868636,-2449.350357055664,-1094.1632958935795
-2078.867278177423,-2090.8570289611816,-833.9802867283826
-1735.463952981964,-1722.4788665771484,-573.5742024328465
-2226.9172178548147,-2143.4569358825684,-1149.7166125043439
-1923.8675204719623,-1863.405704498291,-900.2624619529394
-1920.3577691030303,-1824.4171142578125,-987.3532496105248
-1516.6378917105535,-1356.0032844543457,-734.7094949118726
-1540.7265269741824,-1538.6652946472168,-795.209610196708
-1998.8059304316137,-2039.4372940063477,-1364.1883907671668
-2043.7509225293904,-2083.0464363098145,-1448.396624229727
-1826.9507448540637,-2076.5233039855957,-1324.17150410839
-2333.4692309497955,-2737.276554107666,-1768.0729888457543
-2302.752674647464,-2649.9080657958984,-1644.6040757015035
-2391.3020431863574,-2797.880172729492,-1695.297769305489
-2577.2161883932263,-3055.5081367492676,-1862.8947989510764
-2730.2090591026026,-3231.3966751098633,-1975.8728485053794
-2731.8286268762195,-3217.2489166259766,-1931.7526445566036
-2720.506804863215,-3188.6816024780273,-1891.7094997431395
-2832.7964617157286,-3309.5884323120117,-1967.8762902218562
-2633.1053875523526,-3047.6975440979004,-1752.4896338201884
-2626.0654343438064,-3017.134666442871,-1701.6517481072426
-2504.7407882351254,-2843.5564041137695,-1590.2965760286515
-2360.1468495494914,-2547.6837158203125,-1481.7653000908756
-2896.775498665729,-3398.458957672119,-2045.5998593815475
-2166.2330093122378,-2433.013916015625,-1408.1439961257197
-1809.4607945990485,-1830.13916015625,-1137.677212726927
-2581.84087840336,-3033.3423614501953,-1966.6189453983427
-1984.4870681082925,-2276.5231132507324,-1276.066275269372
-2811.77492896856,-3359.4417572021484,-2163.682745624263
-2291.950285231346,-2523.7011909484863,-1618.9707817807332
-2077.222814901074,-2323.2650756835938,-1571.1206888699835
-2197.121663071373,-2578.3395767211914,-1708.8189894950162
-2234.595981246671,-2640.3164863586426,-1751.5823716235354
-2083.7077590938065,-2467.5536155700684,-1655.9322233567127
-2205.6153320530943,-2601.470947265625,-1781.3592007694724
-2526.5494887487516,-2971.1151123046875,-2051.6321146955675
-2517.9934125970444,-3027.162551879883,-1993.7270334645973
-2620.900782612875,-3148.477077484131,-2030.3398254735023
-2692.650477659001,-3238.4204864501953,-2067.465393410037
-2663.4504625646987,-3165.2355194091797,-1941.1034293317887
-2618.888789683042,-3040.5664443969727,-1754.6869885624874
-2752.378472466424,-3184.332847595215,-1834.0981700847935
-2982.0098276321355,-3478.1742095947266,-2063.0902956711675
-3000.493219251359,-3495.5692291259766,-2067.9315607309145
-2868.1368590530415,-3322.756290435791,-1926.760087269599
-2608.1198311303174,-2961.6594314575195,-1667.6342216311796
-2354.3689351576095,-2604.231834411621,-1419.985770777616
-2231.348739202955,-2443.7856674194336,-1327.8810747085936
-2001.1414940204702,-2136.0111236572266,-1137.9030163435689
-1418.8949964958558,-1476.0160446166992,-532.6841049891602
-1891.2247857090001,-2066.774368286133,-1032.0624543502552
-1655.2947072901534,-1811.4638328552246,-846.9909592693463
-1463.611851350494,-1610.0263595581055,-754.1915958731732
-778.0290752476017,-874.5002746582031,-104.46960325354121
-1524.236989608306,-1734.5809936523438,-1077.6851073100288
-1074.5394567048743,-1098.8759994506836,-632.4941025407704
-807.7573580689777,-660.0236892700195,-390.8521044806958
-373.7333118097491,-231.4138412475586,20.913746413170163
-1682.2674527369536,-1275.8088111877441,-1313.5023994238732
-1635.7827966313507,-1239.3951416015625,-1280.5407619115176
-1120.5888847616334,-802.6528358459473,-974.1653153815605
-312.86958664568976,-479.1569709777832,104.19949239601733
-959.7546997488812,-689.3134117126465,-334.5653743728065
-1339.5796339569213,-1025.3691673278809,-547.5802156334871
-2019.7031666051944,-2282.223701477051,-1374.3847577611161
-2509.700266660787,-2771.4943885803223,-1924.9459657786056
-2361.0991018254836,-2649.872303009033,-1674.4975218971524
-816.4404543412049,-590.9156799316406,77.35187793149532
-1507.6316104996288,-1420.6624031066895,-573.0044145547126
-1395.9520825858535,-1425.0612258911133,-424.4779281138507
-2078.4266155661785,-1108.6606979370117,-903.8734761905057
-1341.5252056747725,-1300.9071350097656,-309.4379511045148
-1357.1228741156374,-1428.8520812988281,-482.6589991019029
-1607.2686234361668,-1694.2977905273438,-798.0115772118303
-1043.4777230107372,-958.4712982177734,-204.8075633622987
-806.2003552550864,-799.2267608642578,-84.45152770925318
-783.2523109632634,-786.0088348388672,-177.11625432325417
-775.8732157012333,-802.4096488952637,-247.54994427420135
-542.0517386696625,-542.9649353027344,23.31536589145911
-650.8844653212059,-763.249397277832,-179.2080572090032
-616.0384603720032,-728.6238670349121,-200.04714114513453
-696.6885846803603,-782.1750640869141,-240.9415625412991
-694.5099538521059,-753.6792755126953,-221.0468569114629
-1098.750690107134,-1226.05562210083,-565.815154547798
-1303.9549723289952,-1440.889835357666,-760.6845882338347
-1181.5111263856195,-1235.0749969482422,-577.2896485588006
-1351.7137313026449,-1407.0868492126465,-717.4739833053599
-1415.5518318090724,-1378.1261444091797,-775.7819963937071
-1712.271270395433,-1712.5368118286133,-1022.8012347357256
-1973.7066966027337,-2115.6978607177734,-1190.2868326485082
-2284.49827114442,-2562.847137451172,-1458.8261214221272
-2354.7426723159315,-2621.2549209594727,-1472.9289881170416
-2234.7931496888523,-2409.546375274658,-1334.8440320074656
-2030.574972759039,-2047.5053787231445,-1104.8339610915739
-1917.8645049703346,-1951.4679908752441,-969.9030833689884
-2117.524784468056,-2296.9436645507812,-1162.9631359378932
-1748.2475277906015,-1840.202808380127,-798.0247670415155
-1092.8472244195166,-1099.2193222045898,-120.8768488347972
-835.2833635807455,-844.4523811340332,104.4720578790921
-978.9877249423618,-1014.8763656616211,-145.9840367681841
-1103.7892283808253,-1148.3144760131836,-307.71937491044497
-966.6569676753894,-1013.9822959899902,-159.76050825821716
-523.7664871511577,-466.69721603393555,-13.297386218624373
-635.059941547972,-535.6335639953613,-89.20488788378866
-619.4027405982301,-607.6812744140625,-34.32899185631062
-970.0423854076226,-972.8050231933594,-363.938254167654
-1114.722033222179,-1112.6232147216797,-445.5332816114934
-1424.2313053716578,-1482.3460578918457,-735.4696752939874
-1745.1885566061985,-1864.5143508911133,-955.4698840887543
-1650.1142058351104,-1652.3265838623047,-744.6607620663613
-1633.4229561750888,-1573.7628936767578,-646.1192875463521
-1575.139038428002,-1350.3026962280273,-531.7460517602357
-1658.6324093958851,-1420.7124710083008,-584.2420311489553
-1583.7939833623398,-1276.867389678955,-506.04645169248425
-1778.8069649358065,-1668.9205169677734,-708.4240105700108
-1813.6766003765936,-1872.267723083496,-820.9515300360409
-1383.6687741226065,-1319.0960884094238,-440.23086296851636
-1332.8618652125244,-1079.4425010681152,-380.2149225094984
-1065.493881777974,-622.7874755859375,-106.07913742126495
-734.8336107901256,-191.8172836303711,185.86836741720734
-240.72339830579764,-34.39664840698242,684.1066251275997
-389.687589277125,-117.24472045898438,442.6015948002692
-295.54842614275924,-293.1332588195801,494.69325623999555
-877.340242334015,-615.1914596557617,-179.46652072332654
-1045.4402189993489,-734.3173027038574,-368.5028949906073
-1084.8021661309556,-784.3494415283203,-408.78885180106
-941.5896495410765,-434.5393180847168,-178.69013835987093
-959.9449664030421,-540.168285369873,-173.76295039916295
-829.4442388166142,-787.2962951660156,48.376779740314106
-791.5784863012914,-829.1530609130859,82.50359383222403
-640.0844049760625,-726.2563705444336,178.1174845018847
-500.13077025856063,-598.5760688781738,464.7460494911012
-402.78378684614216,-510.52093505859375,778.2780701722819
-302.28781874483457,-464.9019241333008,1123.3617097260494
-350.73976331132314,-343.0366516113281,1200.9762956479767
-561.7507182807751,-157.97853469848633,1075.8745515932364
-862.8269442371163,-281.2385559082031,845.6940080025863
-1043.3207254615857,-314.41211700439453,658.281930784847
-1070.970012405348,-536.6635322570801,657.0411056059673
-865.7917694389497,-313.58957290649414,909.2741909497303
-810.8823223769539,-233.96015167236328,972.3541328288961
-832.2093998964775,-211.8515968322754,934.953422002643
-679.5757024809802,41.17727279663086,1019.9730817727075
-426.4468957875652,242.75779724121094,1204.758991248103
-201.10165871335445,180.28020858764648,1387.2300304304833
-58.5760686908073,-8.897781372070312,1404.5110171227448
23.489026873616798,-292.0675277709961,1323.4039697616363
-128.8845797328328,-403.38993072509766,1056.4953394768538
-90.23488442051047,-393.79119873046875,976.4568119410911
100.31743870707209,-358.58631134033203,1113.606079383796
323.0730634958903,-178.44200134277344,1211.9627929164653
342.36627718710025,-135.38360595703125,1458.3719857692768
155.76408598958875,-387.5112533569336,1191.2570281796643
-44.520539604497536,-369.4725036621094,604.6606490848129
48.847820374436665,-478.5919189453125,649.2852323127642
303.3842396334469,-692.0742988586426,1207.8451129743898
202.03142329644953,-144.10972595214844,1532.8267247464876
-251.00766926522846,-236.9213104248047,1286.4311505622081
-286.8766278244277,-271.0247039794922,1476.5338503781575
-423.82676898482526,-426.0563850402832,1538.730917462575
-605.4840057415194,-580.2583694458008,1383.3562647485653
-672.528157964201,-758.0852508544922,1438.8559200811665
-791.5372635402323,-932.2929382324219,1376.496375102256
-781.365766930804,-939.3167495727539,1395.672577843813
-767.4331237562836,-981.287956237793,1453.1150170761632
-666.2819966393917,-941.6627883911133,1597.347831616614
-685.2983674308513,-936.2483024597168,1576.4512483920262
-617.254402717102,-731.3704490661621,1551.632632574667
-534.9452552852852,-575.0083923339844,1548.8634797592854
-572.2795693201083,-420.94945907592773,1281.9579985113864
-700.1241885283814,-453.2933235168457,939.6967024818495
-760.2726896070368,-505.4283142089844,799.942681523262
-847.8407480224231,-608.668327331543,759.128068106542
-814.5653793330824,-599.5345115661621,807.0484718488731
-812.1125397160442,-598.2398986816406,817.7557198960056
-1105.4026661559,-943.9587593078613,490.1836195666081
-1194.754268174235,-1047.220230102539,277.62654517962227
-1226.8642486688705,-1097.7530479431152,209.11313963572715
-1140.540725383636,-978.2123565673828,294.7167707833841
-1174.5768084803206,-1012.6376152038574,279.744990289794
-1408.7843530733533,-1306.779384613037,187.3228508649971
-1468.660564676234,-1423.1443405151367,288.04132844410657
-1340.3690186807694,-1346.2400436401367,592.697678066466
-1917.6121954425605,-2253.3559799194336,102.7457569557346
-1684.9550221721336,-2068.76277923584,467.0639616235913
-2318.485798326939,-3367.9819107055664,-108.26778611380406
-2706.591495023818,-3928.5707473754883,-495.0125073827918
-2970.1767510537784,-3536.868095397949,-820.3913363065262
-2904.674268147666,-2777.9674530029297,-840.2479026359124
-2507.2643268230163,-1863.0051612854004,-471.49029937281534
-2647.8960219552755,-2565.0858879089355,-1198.6461949035852
-2504.654722207504,-2429.6951293945312,-1101.3581880118215
-2480.45025567287,-2378.6187171936035,-1103.55738016785
-2180.4442258689155,-1831.7055702209473,-899.4075628001985
-1660.0521183500744,-1431.112289428711,-372.07250956550024
-801.8992244177946,-401.83067321777344,427.1667362097923
-792.9875885533631,-346.74882888793945,280.73759799635786
-1035.7293847403441,-337.3575210571289,-44.6597016069607
-96.14231293799024,-118.61085891723633,726.34029878966
46.52371217982374,-301.8665313720703,979.0428297348329
-500.7230604998295,-285.9020233154297,338.69079994417257
-550.3240894356736,-58.214664459228516,371.69952335449847
-539.938606984541,-52.11353302001953,448.3526777823544
-585.927819890889,7.710456848144531,417.33780360905826
-956.4664369962309,-176.69677734375,43.34548830468053
-872.9879827284602,-111.16504669189453,130.4821966790344
-1149.1412905940142,-230.82733154296875,-79.89474947788037
-1737.0820143270619,-859.9734306335449,-571.4408201138442
-1702.4061970755997,-828.1946182250977,-494.8943593577945
-1841.0735143587724,-997.309684753418,-656.2963016666611
-1985.0925285814144,-1317.7728652954102,-797.6855071390178
-2274.9481430929627,-1900.4631042480469,-1212.916711766252
-2038.4120823449696,-1510.927677154541,-998.0372984193102
-1841.281926110245,-1272.6330757141113,-783.4720068407228
-1908.3804551791534,-1477.0817756652832,-852.1859112714019
-1900.0915431531243,-1545.860767364502,-847.8778869591189
-1804.4117053834723,-1428.2512664794922,-789.6613897947007
-1439.9004645144387,-946.1259841918945,-454.4511984124345
-1135.0260867698819,-635.8051300048828,-208.28760074223837
-910.9684278689468,-304.09812927246094,-69.08853896659477
-805.8803862550978,-236.85693740844727,-27.6594624078157
-872.4165535836115,-393.218994140625,-148.50671877020824
-987.126122044352,-675.1012802124023,-425.0999744841136
-848.5426103980103,-413.1317138671875,-308.51914798436997
-974.3066781867944,-547.8000640869141,-520.1301570135437
-1282.1040537790157,-898.0035781860352,-789.2929086687749
-1777.357483626463,-1475.4438400268555,-1252.6940385761777
-1805.1350036016047,-1512.157917022705,-1236.756021707823
-1841.1343445814975,-1594.6769714355469,-1237.9369577947816
-1656.0551227251083,-1341.7625427246094,-1044.5466317634366
-1828.3794922608288,-1555.8886528015137,-1228.166267249197
-2294.4232981975892,-2199.432849884033,-1578.3246623763605
-2206.3556437483094,-2064.7501945495605,-1419.1524612497071
-2083.652834334982,-1991.8441772460938,-1274.9120121156448
-2106.658534557319,-2005.2480697631836,-1374.4826534939177
-2118.9451130897737,-2075.7579803466797,-1475.6340185791064
-2136.9089527595456,-2213.473320007324,-1522.8254535411174
-2028.927769566925,-2204.132080078125,-1392.682275722698
-1765.3634049990799,-1919.1884994506836,-1126.3856942081661
-1718.2639614447933,-1911.0488891601562,-1070.580772841256
-1673.0379396832611,-1881.4945220947266,-1011.6462337036916
-1619.3521815446518,-1795.1631546020508,-981.6145310886074
-1543.24830811524,-1692.037582397461,-904.226629361224
-1496.3089101240842,-1646.9335556030273,-794.030548693568
-1627.7080534239262,-1809.697151184082,-893.4051531477137
-1913.2604525392815,-1975.5363464355469,-1126.1835051409412
-1984.2832111758519,-1982.6102256774902,-1249.4131649787764
-1616.4045651273757,-1686.7947578430176,-862.8922654236673
-1834.7812378630392,-2007.0433616638184,-1119.810632239637
-1743.3414173775675,-1906.1851501464844,-1029.2362744849347
-1685.8205008320494,-1843.9865112304688,-977.7299506866575
-1524.1790388144896,-1638.3790969848633,-783.170463233473
-1441.9523250084112,-1512.6729011535645,-656.3996997579815
-1411.0390143720524,-1492.0949935913086,-589.0367297236612
-1056.320661879989,-1082.139015197754,-127.08648755377953
-941.396160988776,-837.9650115966797,56.58035379483651
-1168.4596439239372,-959.8016738891602,-142.9089526895865
-1484.9586780416632,-1254.258155822754,-500.7589609917782
-1315.4095626243245,-678.7276268005371,-315.64689939388666
-1444.5325322933202,-818.0594444274902,-439.11530194248576
-1147.872094604325,-371.28210067749023,-101.65088178412509
-1279.7042571980996,-552.9356002807617,-225.3672449008566
-975.4875693210804,-285.4585647583008,16.062592979990196
-724.1628448480881,-77.99863815307617,209.26720718257656
-490.51181752915596,-92.50402450561523,408.54802990410826
-83.72199319887086,-409.7914695739746,768.9981540648304
-499.66648244279924,-448.14348220825195,258.63280688984327
-600.894468116919,-509.2120170593262,134.3720234043112
-438.863237386448,-465.53850173950195,334.0973369561344
-541.4354871470699,-517.7879333496094,266.83648437639437
-996.8402902243389,-921.6928482055664,-214.8759111224104
-1145.6933117970957,-1058.971881866455,-388.6910755741729
-1186.8130608250844,-1084.4850540161133,-401.85580245353384
-1134.5678607864863,-988.2903099060059,-354.798292329678
-1059.7923680084275,-892.2815322875977,-264.49991342076305
-1216.7725192060982,-1014.5187377929688,-323.93504051422246
-1607.2072102601758,-1433.0649375915527,-589.7392746935828
-1721.8924482564646,-1520.1902389526367,-585.2180683499297
-1814.2368546488744,-1621.3202476501465,-572.2434418353905
-2109.9956216511587,-2203.052043914795,-777.9910104061629
-2274.0542672337733,-2633.1710815429688,-796.3254857239608
-2723.631124290167,-3731.4319610595703,-1096.1531201473488
-3012.51587809676,-4459.097385406494,-1276.1959252676868
-2862.83997941034,-4222.497940063477,-1040.2272297188538
-2787.9454921094966,-4111.804962158203,-898.7357482916552
-2896.3979332121694,-4376.099109649658,-985.2705716991591
-2857.1131641569455,-4247.5175857543945,-950.3951356600631
-2295.8009326280203,-3044.314384460449,-374.28597842843675
-1947.2336909379167,-2365.0217056274414,-85.36062280103926
-2765.3513999709985,-2195.0912475585938,-1145.9026720215088
-1175.7235130190818,-715.0053977966309,110.82321086448876
-704.2604558961752,-487.37525939941406,377.4368008733956
-2255.0570657309977,-2290.2774810791016,-1100.4640048610124
-1407.4364698924442,-1411.600112915039,-393.5175204460476
-1102.4794972234806,-571.3033676147461,-270.3165721133252
-1913.3542470967616,-1747.7703094482422,-1076.8734468689279
-1712.523577868574,-1584.8064422607422,-859.2013023989648
-2073.200571330367,-2288.3176803588867,-1233.193755149487
-2190.0542431127765,-2431.8695068359375,-1452.8108227096382
-1992.6726661617602,-1951.7755508422852,-1201.4603153080939
-2318.069101013732,-2416.5773391723633,-1497.1621545138241
-2641.193725606631,-2838.292121887207,-1849.5850796879363
-2632.820380778483,-3026.8120765686035,-1822.6841560172682
-2355.373102015445,-2546.08154296875,-1422.9224443043292
-2349.9052844495914,-2482.459545135498,-1435.4235661595642
-2267.5857579687645,-2477.138042449951,-1356.2381167735311
-2408.274957900293,-2730.6175231933594,-1487.1116889628304
-2499.430293415893,-2839.808464050293,-1559.594168592687
-2537.522703255361,-2873.711585998535,-1638.023589434525
-2706.210278392241,-3129.301071166992,-1840.0693478358273
-2624.252657154633,-2987.0080947875977,-1784.0699024954836
-2567.997420222937,-2932.5127601623535,-1738.0430935312334
-2420.668949488828,-2764.606475830078,-1616.6433978531422
-2046.2051204811657,-2299.7546195983887,-1277.6352469250833
-1712.6775210889168,-1887.8602981567383,-991.3592748037654
-2255.48397332227,-2635.982036590576,-1589.0962594838932
-2247.327212742952,-2664.2346382141113,-1648.916742310925
-1897.081180411068,-2201.4284133911133,-1311.3361266676256
-2401.9395299039825,-2849.7791290283203,-1960.8689584732924
-2381.4171532867745,-2863.18302154541,-1914.865848620161
-1992.7276357221303,-2317.1138763427734,-1549.5186316161385
-2185.6992741319623,-2609.0025901794434,-1751.9981588441224
-2396.47549903087,-2899.203300476074,-1956.9532936780292
-2133.4525362225313,-2361.1021041870117,-1717.1148064012764
-2275.0526915492296,-2729.330062866211,-1793.6306941834998
-2486.3330019812493,-3005.533218383789,-1989.157534298388
-2238.8919282386737,-2644.1001892089844,-1753.8837641186142
-2284.9275604934164,-2715.6472206115723,-1796.7698018422782
-2309.338070380971,-2744.7867393493652,-1802.131982397008
-2369.784011991875,-2830.939292907715,-1863.9503103209054
-2393.930471258145,-2852.0965576171875,-1856.2117009993099
-2373.551128413926,-2805.8266639709473,-1783.010907756219
-2345.6718934925143,-2690.8063888549805,-1639.89865653734
-2579.506874176468,-3024.723529815674,-1848.4260622554236
-2554.3389017036716,-3002.042770385742,-1814.346997085978
-1726.9376492763306,-1885.1280212402344,-1045.0327127397677
-1869.3717480383164,-2107.2006225585938,-1222.8704405084152
-1627.2273627701913,-1806.3068389892578,-902.3165650878079
-1392.746350385037,-1511.7359161376953,-648.7474932314647
-882.9496761826101,-945.9829330444336,-140.00906823189666
-1051.469408773557,-1124.560832977295,-270.484535277713
-1076.5558966340013,-1150.9895324707031,-305.92162517340506
-1418.195111763791,-1575.2792358398438,-853.2155623243874
-1491.2434530550734,-1679.8138618469238,-942.3166557481186
-1282.2028201013356,-1402.1515846252441,-749.0865363172236
-918.4772073298017,-997.5528717041016,-391.6224405457522
-827.2293669314415,-917.9878234863281,-362.7666157935674
-1270.086174690214,-1378.3550262451172,-731.4471294812761
