Linear Regression,Non-Linear Regression 1,Non-Linear Regression 2
-1409.8545168231137,-1373.591423034668,-48.41655594641281
-1336.9541957778467,-1256.704330444336,149.54124843573078
-1211.1024051461577,-1084.1846466064453,392.68716468512315
-1042.9507282728505,-877.6617050170898,755.6300052980155
-1203.9213014067432,-1110.849380493164,693.4260207899804
-1316.4206837974818,-1296.1864471435547,610.6887024917239
-1302.91163980184,-1338.057518005371,756.0960777680025
-1303.6962472574762,-1411.3283157348633,903.7866033865199
-1207.610456442977,-1301.0787963867188,1045.982662213935
-1279.3565198654849,-1311.5930557250977,952.6260782783427
-1241.060605099942,-1206.7937850952148,993.7132226621077
-1241.0601677167392,-1111.8507385253906,903.8998696153914
-1084.7145785924326,-884.4709396362305,948.8585716873556
-790.2568721847168,-582.3612213134766,1088.5294490084766
-660.0820182185181,-453.1431198120117,1062.2407013745124
-764.9876909443246,-503.92627716064453,844.9807757361214
-1053.1965299616425,-814.7048950195312,587.0560228841231
-1357.4152343698333,-1286.0727310180664,231.34698220436616
-1183.8626541539575,-1005.8069229125977,275.80474847785416
-799.2006726953065,-541.377067565918,704.7316309090128
-629.0647287890234,-386.22379302978516,832.7679934826892
-606.7136176758895,-373.7068176269531,783.5381339429669
-548.7048515906173,-331.0203552246094,829.5110629230222
-690.6956208433257,-437.52193450927734,837.8238465309093
-1050.4432824534972,-840.296745300293,636.4519985412909
-1104.7394110169148,-983.5624694824219,704.5705567009705
-1131.6649062348793,-1100.8501052856445,816.9074347427966
-1060.8861545536975,-1077.0320892333984,970.2663362032037
-1016.7731118787858,-1150.4316329956055,1129.8310623524894
-973.8761171087434,-1220.0403213500977,1265.07083579032
-934.6341967545475,-1195.1351165771484,1321.0589059056667
-867.0700973563257,-1178.3838272094727,1415.2128093497613
-740.4896503769636,-1151.1898040771484,1608.8971483740359
-463.3785002654932,-1255.1593780517578,2017.1421546365777
-541.1008130632995,-1169.9724197387695,1900.8711122743175
-412.7772830620275,-1100.9931564331055,2012.8400540081836
-153.99083901282128,-876.6746520996094,2168.322012925125
-363.35820371484004,-651.8125534057617,1818.5322041606628
-98.36476424161005,-401.0009765625,1895.0421330526196
-850.0021948255063,-609.9700927734375,978.5241845587572
90.73351872122402,-198.26889038085938,1948.4113278217644
30.447362042063503,-213.71841430664062,1768.55871360694
-869.5604752203994,-635.1470947265625,599.8724555930254
-1219.7070388617965,-1076.3025283813477,283.5731473144547
-855.2780082487142,-615.1485443115234,687.2747931934971
-723.9775355805731,-483.54148864746094,795.6500114382084
-746.2708891351606,-509.84859466552734,711.4022879260054
-808.2186668301061,-578.2127380371094,733.9563896546007
-1115.7606460511925,-954.8664093017578,529.940981045878
-1033.8282871437868,-886.2876892089844,760.6005723018073
-903.1065377954017,-817.9378509521484,1038.562488970851
-920.6586488299042,-1001.8587112426758,1200.7280696021733
-1077.2558017489105,-1340.6753540039062,1191.4276685090956
-1463.170494377812,-1973.0329513549805,837.6542801067177
-1980.8487296490966,-2896.742820739746,339.42643357019506
-1770.413682392643,-2665.829658508301,620.5121900536981
-1610.8412503898758,-2457.447052001953,822.3268065429324
-1419.0050092222832,-2190.213203430176,1046.1242545417276
-1313.4735168105087,-2031.1260223388672,1201.6782239987524
-1159.7433332510607,-1625.518798828125,1284.4877653546746
-1053.1470233593066,-1244.0729141235352,1246.4890210613019
-1279.6482435550645,-1318.8743591308594,859.6360524933395
-1607.0295637940305,-1740.6892776489258,377.5722455204449
-1828.0485710808232,-2115.8266067504883,94.3725988937691
-2091.4561701031694,-2614.4027709960938,-209.8212297661327
-593.8032606020712,152.83584594726562,1144.8639641265122
-1405.058558665743,-1189.742088317871,27.00055982269689
-704.0407928347411,-453.6151885986328,892.3563719570808
-272.37090988219836,-328.1593322753906,1391.7069347668566
-293.6886290396418,-175.90999603271484,1210.613130421559
-2088.279340195063,-1999.2828369140625,-817.6540936853372
-2875.887658174121,-2973.9761352539062,-1761.1241656847656
-2134.2486210501324,-1999.3114471435547,-1193.7138642405475
-1887.7212185527048,-1848.2494354248047,-944.0140057013567
-1443.989210920543,-1334.4097137451172,-442.9261647305199
-503.02159190147165,-585.8802795410156,517.5141378990401
-1013.697751653071,-1003.2749176025391,-81.33686661794336
-938.1612733550829,-892.338752746582,125.87242818707257
-1009.156821737196,-967.7410125732422,87.43938237381728
-1175.565964711698,-986.5951538085938,146.34192093062
-1148.890809805948,-1009.368896484375,133.5375493500547
-1372.585131682203,-1168.8423156738281,-140.35239902844296
-1336.46208597951,-1180.415153503418,-115.20047155084514
-1344.1696941891387,-1241.5409088134766,-148.6134853667943
-1094.6885124113205,-1005.3920745849609,72.97086652040298
-658.7209488979889,-634.8752975463867,469.14379832732703
-365.00867471982707,-499.27711486816406,718.833050305427
-229.12895435835114,-328.6457061767578,818.774050984547
-206.2778762891062,-252.74276733398438,787.46561723616
-137.251000716096,-114.58396911621094,853.446750711635
-25.645697254056678,-236.6352081298828,816.424797357033
150.4183434776537,-75.03032684326172,1064.0742873724803
-275.1940679921712,-141.26300811767578,720.7051580916061
-570.3895598251614,-292.510986328125,518.6507981289697
-612.8294775761368,-295.38631439208984,562.6878162157072
-769.9482223627303,-413.5322570800781,557.5780204148698
-705.1908798153735,-420.11260986328125,761.5318614053432
-631.3727327483708,-408.7686538696289,946.1810546908669
-640.3694822363974,-442.35706329345703,1016.9737452762699
-622.0249632956564,-453.4006118774414,1091.4918013368963
-597.3463916611516,-449.2521286010742,1182.2970833776453
-611.0476547638527,-453.2432556152344,1212.2373929958894
-555.8012057670112,-437.4217987060547,1279.9944857859468
-432.40354676155994,-373.8069534301758,1418.1450674074779
-298.18612534915127,-307.3740005493164,1506.8014738973459
-157.03839395042849,-314.8984909057617,1636.0667343849775
113.3057605045006,-286.7460250854492,1861.5089271787135
228.60935962843226,-319.81945037841797,1967.014160229975
400.6912506573881,-350.3608703613281,2096.7071247856916
555.6506863893879,-227.89478302001953,2181.610761013876
609.1991965748759,-140.89107513427734,2065.659756672453
444.265055495739,12.602806091308594,1654.684968994166
198.45642044360923,-83.61339569091797,1163.395580954148
332.3663058664202,-250.66852569580078,1423.2061519142333
-418.1198594640721,-260.2958679199219,314.6684855798056
-201.808195854954,-133.09478759765625,565.6763646740588
27.0215662711817,-51.88465118408203,812.0425766151162
425.5560137147701,-180.87387084960938,1321.6055857749825
318.5729131250753,-407.8102111816406,1244.7845937684147
267.78100738981647,-139.4033432006836,1304.5581626048122
-18.765526697354804,-121.59347534179688,1328.9684568146838
-13.135495119676959,-267.47703552246094,1644.030641926175
-391.42039379031445,-406.2080383300781,1463.2553745071737
-610.4516986705304,-486.5455627441406,1259.5716875690634
-819.2934085709093,-573.9498138427734,962.431810396547
-664.4417812741798,-450.8829116821289,1060.5838403306775
-343.82548259410527,-345.3826904296875,1154.4616046510578
-487.6185587576657,-438.5662078857422,1049.1778268923345
-598.931335495471,-498.2757568359375,844.8593029038709
-580.7480001524408,-381.7462921142578,955.97362346647
-321.61576882785107,-345.06797790527344,924.2163392459663
-1526.222944817457,-1472.0535278320312,-410.7668072873953
-2104.29101532401,-2379.298210144043,-1049.209545992665
-2433.342061137738,-2823.7009048461914,-1320.6270672507383
-2212.8464819945716,-2463.412284851074,-1056.7217319780325
-1277.5338890236706,-1198.0390548706055,-5.164507958670683
-1400.1892962693983,-1303.1959533691406,-89.66846265666337
-855.8266953315787,-724.2536544799805,492.34763133167803
-187.90362383246335,-339.6463394165039,1070.9910388046474
-284.1765967637642,-332.0646286010742,1025.4597164635004
-18.560590364562927,-233.81710052490234,1339.0853413448378
484.2884856344202,-351.01890563964844,1738.150809931229
309.8180547416034,-167.24109649658203,1523.636978202471
363.99419990654656,-260.9539031982422,1693.9118698707418
220.89310181160064,-257.13443756103516,1692.925417542612
187.24149842394846,-113.81149291992188,1716.4658827325693
108.50563897527779,-152.6784896850586,1610.4701221679431
-75.88785343183632,-344.1810607910156,1748.5195095956674
158.8469676811367,-395.2646255493164,2039.546573447998
-199.19335066269412,-245.8477020263672,1596.3408861732346
-765.6048002538723,-606.7371368408203,1088.5683642146346
-449.6423315416711,-127.21538543701172,1324.590298908186
-807.7986892829389,102.92530059814453,1003.9009515857116
-774.781211451793,722.6085662841797,1028.8476125619204
-976.0418154462669,-300.7650375366211,638.4057387636183
-307.6566165082674,-249.7386932373047,1021.318211298676
-77.83388978589994,-151.00479125976562,1292.538085671151
-500.51401930763586,-564.3081665039062,648.7995286397518
-1134.9326272113792,-957.7560424804688,-112.37576414066243
-2012.5838667554244,-1999.1254806518555,-955.7910730632415
-2336.7097549265886,-2371.7308044433594,-1391.0568045689781
-2417.418192405554,-2430.882453918457,-1545.840304623293
-2766.4006909598925,-3206.8347930908203,-2086.556711424518
-2231.045566510375,-2425.6324768066406,-1481.5418383981898
-2368.0380962614104,-2732.9349517822266,-1650.1267062483241
-2336.1084284816807,-2681.736946105957,-1608.40642028013
-1663.2382230685532,-1867.0463562011719,-984.4434807810709
-1133.513956110484,-1225.1758575439453,-562.8099462630823
-2252.8854130011764,-2604.1316986083984,-1500.7662041851913
-2048.6958203050162,-2283.3681106567383,-1213.4417149508922
-1953.3461319303653,-2109.818458557129,-1093.2419413687667
-2102.792835961904,-2270.1501846313477,-1193.3020698100527
-1905.3992825685764,-1963.6917114257812,-935.1404779832545
-1852.5034915185481,-1866.3454055786133,-834.9861863767777
-1799.9387323052038,-1700.6492614746094,-714.8357270049362
-1593.9281646378072,-1331.2911987304688,-475.8264988880605
-1356.0902227734748,-870.4233169555664,-234.0915470000685
-1136.1326435171734,-496.4160919189453,-18.477588903337214
-927.3308770638947,-168.85757446289062,173.97535574418134
-746.7201006942233,3.0469894409179688,314.53706353914635
-657.2822824202589,-55.04608154296875,325.81800602656244
-322.4587951146638,-308.5184097290039,583.8544089817595
65.45601503057857,-522.7518081665039,842.832724758263
105.06450222901871,-544.5098876953125,700.1094595419916
91.12441769864196,-536.3273620605469,560.361404729672
118.63527782492577,-441.81346893310547,569.3583862442885
328.76469750099307,-154.32357788085938,966.0205406368699
36.14388225429773,-166.33987426757812,604.1274099852149
-53.70954819513336,-181.46038055419922,514.7430597980135
-433.82949451080924,-355.09586334228516,168.6664279754933
-566.3260926728536,-451.3692855834961,210.1546569311955
-1205.181639081521,-1158.914566040039,-267.801363074778
-1649.0326340578558,-1807.6801300048828,-625.4082288625464
-1610.8683577721972,-1710.219383239746,-543.5598909991838
-1709.9829363065783,-1804.4328689575195,-567.1878565274611
-1812.081002737214,-1946.3539123535156,-586.0554692285373
-1681.360435953276,-1705.484390258789,-381.7940195648243
-1489.9126550490998,-1415.3337478637695,-140.52521011295318
-1627.5497729812919,-1620.0685501098633,-193.8266748563746
-1481.5541879938683,-1418.609619140625,-0.9872277460980933
-1306.62925886841,-1217.5941467285156,238.92996428945204
-1179.8851452900024,-970.9739685058594,462.82047342835403
-1131.8053490898733,-884.1562271118164,478.25405524952095
-1207.2831137610096,-969.3288803100586,317.19101630851526
-1169.3877102447057,-932.6362609863281,260.04723712789576
-1147.7389779548369,-939.6600723266602,141.4971582815963
-1120.1865222040208,-940.7186508178711,50.37686413361088
-1127.2117795643383,-963.3636474609375,-8.653229599931908
-1130.8697657392217,-966.1531448364258,-6.8392228894209595
-804.5105698584301,-615.4775619506836,269.2786771410803
-286.8894271428305,-373.19183349609375,475.3034419913873
344.7678852641409,-266.2038803100586,1503.5755748206104
-476.50309146508755,-427.3796081542969,312.8138738498202
-742.8404103836224,-628.7384033203125,149.98506767232806
-254.48469882079397,-266.1323547363281,579.080706751223
-672.0033152355295,-584.4354629516602,181.16963685711255
-1392.5934489309811,-731.7352294921875,-503.41251437723935
-1258.6036181382512,-1048.4647750854492,-170.189681191632
-960.8146128655229,-808.568000793457,233.2115802023027
-1527.615317319329,-1154.8089981079102,-369.2393621633419
-1517.326450379739,-1131.1626434326172,-383.8514004512398
-1744.055614474833,-1470.3655242919922,-621.7968579043277
-1725.0929975829727,-1347.7277755737305,-622.2316675964098
-1886.40120183136,-1565.1512145996094,-780.4622174720646
-2000.031638802214,-1853.0988693237305,-892.1818640607601
-2094.956466463829,-2051.0387420654297,-1073.895253969186
-2044.7236227885176,-1965.5942916870117,-1056.8986326867634
-1978.8029991492094,-1897.5591659545898,-1035.5634600932615
-1733.3931941523272,-1500.3490447998047,-836.6214622106112
-1386.5919943053525,-1017.451286315918,-529.2590602160371
-1026.7057152819102,-574.0642547607422,-231.50061603564012
-699.3227696872611,-239.4247055053711,11.626229854868019
-815.1531130400062,-375.3089904785156,-191.62905102396803
-1260.7658423772173,-881.2522888183594,-607.0456308615074
-1349.5913513488522,-1046.7052459716797,-684.556274047592
-1293.1358472340073,-941.8201446533203,-628.0672414384037
-1232.6556747375391,-851.9268035888672,-590.6052470178872
-1003.0285486031638,-627.0647048950195,-361.6516844864815
-1405.4972272319321,-1080.5368423461914,-767.4765181079792
-1845.2260685212975,-1784.6059799194336,-1127.8337880483
-1177.561069091717,-1141.66259765625,-333.0682396312626
-1480.8742232235495,-1136.312484741211,-727.5084834749731
-1814.919011163484,-1572.103500366211,-1013.3204401568058
-1624.5422731183721,-1260.523796081543,-823.1382010665467
-1814.2785024182533,-1568.741798400879,-986.6898512142695
-1847.6145000280715,-1592.8459167480469,-918.318336444246
-1591.164499470179,-955.1382064819336,-688.2926063363509
-2029.5668185617353,-1894.4406509399414,-1079.8625253164068
-2079.968679438975,-1969.614028930664,-1116.6990079601317
-2127.391325303029,-1934.4806671142578,-1180.0844343989181
-2103.6854628092306,-1956.496238708496,-1169.2412307081297
-1858.7920728922259,-1810.8415603637695,-918.1684777403199
-1669.2516613042574,-1726.4127731323242,-756.4388933780928
-931.852089813837,-496.54483795166016,-113.74452878112825
-330.0245945951144,-100.19302368164062,404.36755704337514
-229.42374184106356,-146.9564437866211,391.16843236481003
-694.0215706975301,-364.6373748779297,-205.327581035249
-1171.4733930013308,-1159.214973449707,-563.1004082879587
-1219.266691295728,-1191.8020248413086,-667.0513163611746
-1309.7506042678258,-1374.3782043457031,-656.722287564664
-781.6131259132168,-834.4030380249023,-73.98516556598852
-862.8115827587827,-941.920280456543,-129.82289511573572
-1142.8486794605649,-1238.4796142578125,-469.9177516291166
-1359.9784522504583,-1504.683494567871,-724.114402689257
-1439.4577643953137,-1595.6640243530273,-799.670224899178
-1543.4943587462615,-1660.151481628418,-821.0401608183564
-1845.8278493971873,-2069.3063735961914,-1133.600646714949
-2074.8829864663385,-2349.4863510131836,-1275.8712722207351
-2246.919941779767,-2545.9957122802734,-1424.8638330650078
-2367.89133429281,-2697.114944458008,-1544.2730430364063
-2420.837831655123,-2787.4231338500977,-1598.2226232192504
-2519.4139589264532,-2920.7468032836914,-1691.0595346338941
-2661.5609370921406,-3119.5735931396484,-1864.2619790618594
-2504.1644837956283,-2924.323081970215,-1735.3473055295447
-2475.3144280859347,-2860.393524169922,-1657.312242440096
-2520.3463435575222,-2926.769256591797,-1693.833705582717
-2302.087110798357,-2627.9354095458984,-1454.0766411018055
-1604.5409324471302,-1720.9053039550781,-752.2005288906961
-895.3236604202546,-781.6314697265625,-125.2558959690649
-1131.6099107344223,-1065.058708190918,-452.9769936294738
-1147.906192572032,-1097.0449447631836,-460.40411844904526
-1340.4930387869708,-1084.914207458496,-711.2220344188278
-1228.4955340672009,-948.5149383544922,-694.6259600558448
-1300.2163091964737,-859.1651916503906,-759.5024758608364
-1577.8942004285518,-1073.4128952026367,-1024.5918444813456
-2093.7794545206275,-1772.3321914672852,-1586.3162423653941
-1627.773427524207,-1265.401840209961,-1180.5383478370923
-1586.7979260923435,-1196.6228485107422,-1229.0413590576732
-1781.5732951212485,-1408.224105834961,-1400.1990607520797
-1914.4146829564665,-1569.2567825317383,-1528.6868112915715
-1772.8945144970262,-1369.5716857910156,-1351.0374720609102
-1852.3047253056473,-1460.5951309204102,-1391.5769071206462
-1828.9788595111602,-1405.9209823608398,-1311.3637846574575
-1420.0656451890186,-1408.1382751464844,-616.1502611274414
-1356.5120444752351,-1407.3371887207031,-508.4410288542998
-1192.1343747665394,-1166.839599609375,-222.962601257203
-1090.3499509811807,-1033.2727432250977,-46.69234998793102
-1197.8526064426298,-1165.5807495117188,-161.61873507670808
-1380.290012702406,-1320.9772109985352,-397.311152145891
-1308.8201812585485,-1292.5958633422852,-372.11454801850715
-1175.5635339664398,-1194.2481994628906,-225.76523094880937
-943.183747373698,-963.1633758544922,-7.942100117156424
-492.9095046387895,-543.4799194335938,475.5744627015794
-913.0438401175154,-466.8760299682617,122.1160317889361
-1100.9624267350273,-508.5897445678711,-10.503814190863242
-1256.0391611190987,-610.0130081176758,-178.30748156062472
-577.5277853177232,-297.088623046875,367.642570068935
-651.5297603865193,-422.81627655029297,247.92838366384316
-473.7140037895142,-355.7252883911133,388.1936102617895
-248.98184221726984,-301.7234802246094,589.2764215158527
-610.3965836915708,-614.2902374267578,97.45906925123515
-916.5380225781437,-951.7621994018555,-92.24485860280643
-1025.3422792371782,-977.2253036499023,-58.09510503683394
-1068.7065562680696,-1068.5491561889648,-128.7394242554174
-1097.855132174755,-1084.7854614257812,-207.64086610410743
-1033.4227413540484,-1043.1146621704102,-111.30849963166385
-1742.8943153604014,-1769.2852020263672,-653.1931372074594
-1959.8821994137188,-2025.4325866699219,-914.1542395490319
-2063.843824191651,-2154.4361114501953,-1021.7491466615577
-2322.96697537808,-2515.568733215332,-1240.1072436394027
-2428.140645641169,-2619.452476501465,-1321.319224842237
-2228.203620611898,-2373.833656311035,-1125.216864128414
-2218.9522156808516,-2374.706268310547,-1151.4365196923677
-2105.746612870054,-2255.845069885254,-1065.9982729299002
-1916.6167793751329,-2025.9618759155273,-932.8971430032475
-1434.1547234733373,-1435.5754852294922,-464.28537539610926
-1056.2647118971274,-1041.7556762695312,-133.1592841913538
-764.095827784004,-766.9973373413086,105.02604302812418
-709.4041438897127,-754.0369033813477,161.45962281678433
-735.6561864905623,-784.2206954956055,51.36309099733798
-2059.3580218588695,-2355.1511764526367,-1350.9839088537733
-2138.8616944374803,-2458.348274230957,-1433.4256863991031
-2217.2161520800987,-2567.3389434814453,-1559.6902148906909
-2064.977760603642,-2331.547737121582,-1409.4767371956693
-1768.9096816985748,-1974.5492935180664,-1148.419309829626
-1946.3531275946682,-2214.7178649902344,-1296.921432303608
-2357.6913374093238,-2731.618881225586,-1710.4234653357516
-2611.475017799282,-3082.3230743408203,-1991.0765154255243
-2665.8155221715124,-3164.7205352783203,-2015.4095894693608
-2974.3359532387017,-3460.7362747192383,-2143.26314759557
-2947.45959037008,-3390.369415283203,-2090.658306920179
-2845.5854754584293,-3265.514373779297,-1941.684839102679
-2871.9401354909833,-3213.629722595215,-1918.1037305948273
-2948.1060950397537,-3374.605178833008,-2015.729604946794
-3029.021720625258,-3494.539260864258,-2132.9765817046095
-2862.064638131991,-3177.2518157958984,-1941.3037213193315
-2794.8031721779457,-3268.246650695801,-2014.1487558333135
-2692.5805569811046,-2988.4958267211914,-1869.034830100467
-2420.2504046786257,-2682.5523376464844,-1593.8889054865535
-2206.0851086070074,-2302.3509979248047,-1395.8656628977426
-2144.2243765743096,-2113.8811111450195,-1341.0300541444317
-2180.618485012915,-2268.2762145996094,-1474.605194078981
-1799.3892367934848,-1948.1420516967773,-1149.6029813068928
-1782.3352924578423,-1961.5888595581055,-1168.3676954394953
-1830.5641229945381,-2068.190574645996,-1303.3086049553788
-1731.8776234998395,-1898.818016052246,-1181.33756119569
-1689.9504000964198,-1881.6232681274414,-1172.5995372023003
-1465.7968069338517,-1546.8549728393555,-919.6744942369979
-1277.608894404691,-1317.8730010986328,-701.2443759222383
-1685.6975369768727,-1740.0598526000977,-1006.681077911242
-1706.540316646822,-1731.0333251953125,-913.5072467349622
-1301.2960156194972,-1104.8555374145508,-312.432152053204
-1039.4084256401811,-732.2359085083008,144.17894242027094
-917.7530427194424,-510.8928680419922,454.0403089580642
-1230.2069972980237,-954.5803070068359,129.51194262735058
-1977.039208400741,-1974.8210906982422,-752.720369286974
-2278.5853444524864,-2331.5048217773438,-1046.7923273202698
-2091.205189673756,-2066.5454864501953,-876.8990326148087
-895.2875120098698,-448.23646545410156,157.20660070847765
-2413.5927991448884,-2594.447135925293,-1287.8479827776212
-728.6487625733384,-696.5875625610352,493.0110220956667
-1578.1581435044366,-1286.3731384277344,-310.0767993091626
-1140.3029922692965,-871.7823028564453,120.3408553552159
-1052.592529057129,-939.788818359375,90.41728840957965
-714.6561094403661,-639.495849609375,342.2720913352723
-650.2959649298936,-395.2932357788086,328.6247011874583
-1137.086977841094,-561.2611770629883,-97.8027238597292
-392.3771613297723,-360.40306091308594,781.7807031287787
-354.141781779791,-256.91986083984375,220.22984761447916
-482.24977629166375,-375.4091262817383,56.895561005675006
-561.9030437369901,-426.72157287597656,-72.67707809446726
-544.5499691545228,-388.32664489746094,-30.13567525899417
-528.0719948660573,-343.22261810302734,105.02644089069004
-683.7235272025703,-362.9779815673828,190.5643083389411
-1234.0136816778754,-666.1319732666016,-176.7358061146623
-1183.3374678648934,-586.1806869506836,-8.13376944211762
-1149.266401124486,-502.8676986694336,131.36995626658023
-1143.780195275385,-392.7326202392578,204.0698716864747
-1115.2306924834882,-326.0993957519531,302.5731826768502
-1113.9160046090276,-297.3175048828125,355.1613985786854
-911.2079143554103,-178.91407012939453,634.8901471521677
-717.302066699746,-158.6008071899414,885.8584468517355
-798.974992615279,-699.7060775756836,611.656827884207
-883.9756088298892,-604.863166809082,419.8190733410193
-694.3648968848152,-416.42189025878906,572.8914953981282
-556.8710098896299,-296.5879440307617,688.005571968137
-183.56947609395831,-232.20062255859375,1058.9605411485654
-100.89964531065708,-350.9187698364258,1051.0046693256247
-838.9491060190124,-698.1468200683594,232.74009705116754
-873.9248125689986,-657.5775146484375,215.67734219036635
-680.2865369795595,-403.7904739379883,436.06062447377695
-592.0269134346354,-330.2764892578125,496.7427435395857
-439.60725555445396,-281.22425079345703,342.48519361223833
-630.1484592661261,-366.33968353271484,152.40819630093424
-596.8301441499184,-341.0911560058594,191.03259007119473
-533.9737412953341,-318.03131103515625,284.1798444861677
-550.286818021409,-291.06616973876953,320.85552558981084
-694.5306834317313,-325.34122467041016,334.91957345020467
-603.0022196915371,-180.65929412841797,678.4940142876774
-788.0775586453672,-240.19718170166016,660.5714953282979
-1043.5270644657692,-501.2941360473633,467.3486803448573
-1103.261071874176,-645.747184753418,469.9075145699861
-926.245927373619,-515.6564712524414,742.4219459569242
-1341.3346116377322,-1081.8958282470703,212.8943930664306
-1488.4628953109948,-1153.1925201416016,1.0042302977707196
-1538.6090177436172,-1231.7848205566406,-104.33554703641407
-1676.5647194263763,-1340.6753540039062,-285.3946350730908
-1930.4307296120578,-1793.8613891601562,-523.1094491625717
-1863.018457374804,-1686.100959777832,-429.8173337561686
-1588.9723253378725,-1373.3625411987305,-147.3144317601325
-1407.734920396031,-1126.0128021240234,25.565848570326956
-1059.3875715666552,-909.9483489990234,299.9779219668866
-1286.671845896553,-1155.5671691894531,-56.39034036788185
-1223.9852250284746,-1142.435073852539,-120.2437195085183
-971.9964227685634,-933.1655502319336,39.82963896602326
-993.4309012309466,-960.9746932983398,-20.82750098706159
-760.3371743388958,-666.2893295288086,269.0508703312005
-742.1641579461274,-780.6730270385742,212.3373139520034
-1026.2742013846955,-1066.145896911621,-158.72035074768263
-1550.0662813365698,-1625.046730041504,-710.5348104997138
-1719.2572941087878,-1837.8925323486328,-826.4517601394846
-1688.331939314996,-1687.5886917114258,-778.0483910656064
-1526.0102956621033,-1490.1494979858398,-536.1584482627924
-1787.779561087098,-1822.829246520996,-700.884514198738
-2023.5960129636694,-1985.5499267578125,-803.0112679095895
-2047.9707339573936,-1890.6784057617188,-715.8982371751658
-2242.153558595759,-2094.3832397460938,-907.3855458784863
-2420.3814547384873,-2343.592643737793,-1104.7232377729313
-2227.7437169934938,-2020.9264755249023,-799.1882009415544
-2359.1041430715604,-2097.344398498535,-963.4642553968574
-2318.948796934025,-2060.537338256836,-976.1940386257132
-2307.3637074514068,-2078.719139099121,-978.3747154928408
-2457.7098690550088,-2353.835105895996,-1145.2392951995014
-2854.1682579212875,-3103.179931640625,-1598.6289126708346
-2374.190750786863,-2445.7311630249023,-1094.1632958936116
-2078.867278177423,-2087.2020721435547,-833.9802867284138
-1735.4639529819638,-1718.759536743164,-573.5742024328745
-2226.9172178548138,-2139.8305892944336,-1149.7166125043705
-1923.8675204719623,-1859.7650527954102,-900.2624619529643
-1920.35776910303,-1820.840835571289,-987.3532496105477
-1516.6378917105535,-1352.4055480957031,-734.7094949118913
-1540.7265269741822,-1535.038948059082,-795.2096101967263
-1998.805930431613,-2035.7751846313477,-1364.1883907671834
-2043.7509225293902,-2079.448699951172,-1448.396624229743
-1826.9507448540635,-2072.939872741699,-1324.1715041084046
-2333.4692309497946,-2733.7217330932617,-1768.0729888457713
-2302.7526746474637,-2646.2888717651367,-1644.6040757015226
-2391.3020431863565,-2794.2752838134766,-1695.2977693055088
-2577.2161883932254,-3051.924705505371,-1862.8947989510978
-2730.2090591026017,-3227.7917861938477,-1975.8728485054014
-2731.8286268762186,-3213.629722595215,-1931.752644556627
-2720.5068048632143,-3185.0481033325195,-1891.7094997431632
-2832.796461715728,-3305.96923828125,-1967.8762902218812
-2633.1053875523517,-3044.0711975097656,-1752.4896338202132
-2626.065434343805,-3013.5154724121094,-1701.651748107268
-2504.740788235125,-2839.980125427246,-1590.2965760286766
-2360.1468495494905,-2544.093132019043,-1481.7653000909
-2896.7754986657283,-3394.7324752807617,-2045.5998593815712
-2166.2330093122373,-2429.494857788086,-1408.1439961257413
-1809.460794599048,-1826.5914916992188,-1137.6772127269467
-2581.8408784033595,-3029.8376083374023,-1966.6189453983616
-1984.487068108292,-2272.9110717773438,-1276.0662752693916
-2811.774928968559,-3355.8082580566406,-2163.682745624283
-2291.950285231345,-2520.0891494750977,-1618.9707817807516
-2077.2228149010734,-2319.7031021118164,-1571.1206888699985
-2197.1216630713725,-2574.748992919922,-1708.818989495031
-2234.5959812466704,-2636.733055114746,-1751.5823716235504
-2083.707759093806,-2464.0417098999023,-1655.9322233567261
-2205.6153320530943,-2597.8803634643555,-1781.359200769486
-2526.5494887487507,-2967.510223388672,-2051.632114695583
-2517.993412597043,-3023.5862731933594,-1993.7270334646144
-2620.9007826128736,-3144.865036010742,-2030.33982547352
-2692.6504776590004,-3234.7726821899414,-2067.465393410057
-2663.450462564698,-3161.587715148926,-1941.1034293318103
-2618.8887896830415,-3036.932945251465,-1754.6869885625113
-2752.378472466423,-3180.699348449707,-1834.098170084819
-2982.0098276321346,-3474.569320678711,-2063.0902956711934
-3000.493219251357,-3491.8785095214844,-2067.9315607309404
-2868.1368590530406,-3319.072723388672,-1926.7600872696255
-2608.1198311303165,-2957.9973220825195,-1667.6342216312055
-2354.368935157609,-2600.6412506103516,-1419.9857707776418
-2231.3487392029547,-2440.2666091918945,-1327.8810747086184
-2001.1414940204702,-2132.434844970703,-1137.903016343592
-1418.8949964958558,-1472.4397659301758,-532.6841049891825
-1891.2247857089997,-2063.140869140625,-1032.0624543502772
-1655.2947072901534,-1807.851791381836,-846.9909592693668
-1463.611851350494,-1606.450080871582,-754.1915958731917
-778.0290752476025,-870.9239959716797,-104.46960325355755
-1524.236989608306,-1731.0619354248047,-1077.6851073100422
-1074.539456704875,-1095.3426361083984,-632.4941025407834
-807.7573580689785,-656.5475463867188,-390.8521044807085
-373.7333118097502,-227.92339324951172,20.913746413158183
-1682.2674527369534,-1272.2396850585938,-1313.5023994238873
-1635.782796631351,-1235.804557800293,-1280.5407619115313
-1120.5888847616338,-799.0264892578125,-974.1653153815689
-312.86958664569084,-475.616455078125,104.19949239600729
-959.7546997488818,-685.7013702392578,-334.5653743728199
