ts,"HourUTC | HourUTC | 804694","mFRRDownActBal | mFRRDownActBal | 804724","HourDK | HourDK | 804695","PriceArea | PriceArea | 804696","mFRRUpActSpec | mFRRUpActSpec | 804713","mFRRDownActSpec | mFRRDownActSpec | 804714","ImbalanceMWh | ImbalanceMWh | 804715","ImbalancePriceEUR | ImbalancePriceEUR | 804716","ImbalancePriceDKK | ImbalancePriceDKK | 804717","BalancingPowerPriceUpEUR | BalancingPowerPriceUpEUR | 804718","BalancingPowerPriceUpDKK | BalancingPowerPriceUpDKK | 804719","BalancingPowerPriceDownEUR | BalancingPowerPriceDownEUR | 804720","BalancingPowerPriceDownDKK | BalancingPowerPriceDownDKK | 804721","mFRRUpActBal | mFRRUpActBal | 804722"
"2022-04-07 16:00:01","2022-04-07 16:00:00","40,700001","2022-04-07 18:00:00",DK1,,,,"29,109413","216,509995","82,060555","610,349976","29,109413","216,509995","31,6"
"2022-04-07 17:00:00","2022-04-07 17:00:00","89,599998","2022-04-07 19:00:00",DK2,,,,"29,109413","216,509995","94,409637","702,200012","29,109413","216,509995",0
"2022-04-07 17:00:01","2022-04-07 17:00:00","167,699997","2022-04-07 19:00:00",DK1,,,,"29,109413","216,509995","94,409637","702,200012","29,109413","216,509995",0
"2022-04-07 18:00:00","2022-04-07 18:00:00","18,299999","2022-04-07 20:00:00",DK2,,,,"29,999462","223,130005","79,559814","591,75","29,999462","223,130005",0
"2022-04-07 18:00:01","2022-04-07 18:00:00","121,099998","2022-04-07 20:00:00",DK1,,,,"29,999462","223,130005","79,559814","591,75","29,999462","223,130005",0
"2022-04-07 19:00:00","2022-04-07 19:00:00","68,800003","2022-04-07 21:00:00",DK2,,,,"21,499638","159,910004","65,449463","486,799988","21,499638","159,910004",0
"2022-04-07 19:00:01","2022-04-07 19:00:00","180,600006","2022-04-07 21:00:00",DK1,,,,"21,499638","159,910004","65,449463","486,799988","21,499638","159,910004",0
"2022-04-07 20:00:00","2022-04-07 20:00:00",20,"2022-04-07 22:00:00",DK2,,,,"11,000565","81,82","69,189812","514,619995","11,000565","81,82",0
"2022-04-07 20:00:01","2022-04-07 20:00:00","164,399994","2022-04-07 22:00:00",DK1,,,,"11,000565","81,82","69,189812","514,619995","11,000565","81,82",0
"2022-04-07 21:00:00","2022-04-07 21:00:00","75,800003","2022-04-07 23:00:00",DK2,,,,"-5,000134","-37,189999","27,349485","203,419998","-5,000134","-37,189999",0
"2022-04-07 21:00:01","2022-04-07 21:00:00","164,199997","2022-04-07 23:00:00",DK1,,,,"-5,000134","-37,189999","27,349485","203,419998","-5,000134","-37,189999",0
"2022-04-07 22:00:00","2022-04-07 22:00:00","119,900002","2022-04-08 00:00:00",DK2,,,,"-5,000538","-37,189999","14,330662","106,580002","-5,000538","-37,189999",0
"2022-04-07 22:00:01","2022-04-07 22:00:00","161,100006","2022-04-08 00:00:00",DK1,,,,"-5,000538","-37,189999","2,019577","15,02","-5,000538","-37,189999",0
"2022-04-07 23:00:00","2022-04-07 23:00:00","29,1","2022-04-08 01:00:00",DK2,,,,"-10,001076","-74,379997","8,42118","62,630001","-10,001076","-74,379997",0
"2022-04-07 23:00:01","2022-04-07 23:00:00",283,"2022-04-08 01:00:00",DK1,,,,"-10,001076","-74,379997","1,029958","7,66","-10,001076","-74,379997",0
"2022-04-08 00:00:00","2022-04-08 00:00:00","64,599998","2022-04-08 02:00:00",DK2,,,,"-13,00086","-96,690002","2,109665","15,69","-13,00086","-96,690002",0
"2022-04-08 00:00:01","2022-04-08 00:00:00",411,"2022-04-08 02:00:00",DK1,,,,"-13,00086","-96,690002","1,020545","7,59","-13,00086","-96,690002",0
"2022-04-08 01:00:00","2022-04-08 01:00:00","64,5","2022-04-08 03:00:00",DK2,,,,"-13,00086","-96,690002","2,470016","18,370001","-13,00086","-96,690002",0
"2022-04-08 01:00:01","2022-04-08 01:00:00","412,899994","2022-04-08 03:00:00",DK1,,,,"-13,00086","-96,690002","2,470016","18,370001","-13,00086","-96,690002",0
"2022-04-08 02:00:00","2022-04-08 02:00:00",0,"2022-04-08 04:00:00",DK2,,,,"-6,999946","-52,060001","8,790943","65,379997","-6,999946","-52,060001",0
"2022-04-08 02:00:01","2022-04-08 02:00:00","147,300003","2022-04-08 04:00:00",DK1,,,,"-6,999946","-52,060001","8,581186","63,82","-6,999946","-52,060001",0
"2022-04-08 03:00:00","2022-04-08 03:00:00",0,"2022-04-08 05:00:00",DK2,,,,"6,501102","48,349998","19,851557","147,639999","6,501102","48,349998",0
"2022-04-08 03:00:01","2022-04-08 03:00:00","86,699997","2022-04-08 05:00:00",DK1,,,,"6,501102","48,349998","44,514065","331,059998","6,501102","48,349998",0
"2022-04-08 04:00:00","2022-04-08 04:00:00",24,"2022-04-08 06:00:00",DK2,,,,"13,445921",100,"49,343838","366,980011","13,445921",100,0
"2022-04-08 04:00:01","2022-04-08 04:00:00","189,5","2022-04-08 06:00:00",DK1,,,,"13,445921",100,"95,377289","709,340027","13,445921",100,0
"2022-04-08 05:00:00","2022-04-08 05:00:00",0,"2022-04-08 07:00:00",DK2,,,,"92,447426","687,549988","92,447426","687,549988","92,447426","687,549988",0
"2022-04-08 05:00:01","2022-04-08 05:00:00",0,"2022-04-08 07:00:00",DK1,,,,"147,27182","1095,290039","147,27182","1095,290039","147,27182","1095,290039",0
"2022-04-08 06:00:00","2022-04-08 06:00:00",0,"2022-04-08 08:00:00",DK2,,,,"95,87748","713,059998","95,87748","713,059998","95,87748","713,059998",0
"2022-04-08 06:00:01","2022-04-08 06:00:00",0,"2022-04-08 08:00:00",DK1,,,,"150,0121","1115,670044","150,0121","1115,670044","150,0121","1115,670044",0
"2022-04-08 07:00:00","2022-04-08 07:00:00",0,"2022-04-08 09:00:00",DK2,,,,"84,916367","631,539978","84,916367","631,539978","84,916367","631,539978",0
"2022-04-08 07:00:01","2022-04-08 07:00:00",0,"2022-04-08 09:00:00",DK1,,,,"87,00721","647,090027","87,00721","647,090027","87,00721","647,090027",0
"2022-04-08 08:00:00","2022-04-08 08:00:00",0,"2022-04-08 10:00:00",DK2,,,,"81,856071","608,780029","81,856071","608,780029","81,856071","608,780029",0
"2022-04-08 08:00:01","2022-04-08 08:00:00",0,"2022-04-08 10:00:00",DK1,,,,"81,856071","608,780029","81,856071","608,780029","81,856071","608,780029",0
"2022-04-08 09:00:00","2022-04-08 09:00:00",0,"2022-04-08 11:00:00",DK2,,,,"84,426933","627,900024","84,426933","627,900024","84,426933","627,900024",0
"2022-04-08 09:00:01","2022-04-08 09:00:00",0,"2022-04-08 11:00:00",DK1,,,,"86,547356","643,669983","86,547356","643,669983","86,547356","643,669983",0
"2022-04-08 10:00:00","2022-04-08 10:00:00",0,"2022-04-08 12:00:00",DK2,,,,"184,015488","1368,560059","184,015488","1368,560059","64,264778","477,950012","7,3"
"2022-04-08 10:00:01","2022-04-08 10:00:00",0,"2022-04-08 12:00:00",DK1,,,,"88,197174","655,940002","88,197174","655,940002","88,197174","655,940002",0
"2022-04-08 11:00:00","2022-04-08 11:00:00",0,"2022-04-08 13:00:00",DK2,,,,"180,972672","1345,930054","180,972672","1345,930054","41,683697","310,01001","19,5"
"2022-04-08 11:00:01","2022-04-08 11:00:00",0,"2022-04-08 13:00:00",DK1,,,,"91,417465","679,890015","91,417465","679,890015","91,417465","679,890015",0
"2022-04-08 12:00:00","2022-04-08 12:00:00",0,"2022-04-08 14:00:00",DK2,,,,"95,00753","706,590027","95,00753","706,590027","25,951971","193,009995",4
"2022-04-08 12:00:01","2022-04-08 12:00:00",0,"2022-04-08 14:00:00",DK1,,,,"130,780396","972,640015","130,780396","972,640015","130,780396","972,640015",0
"2022-04-08 13:00:00","2022-04-08 13:00:00",0,"2022-04-08 15:00:00",DK2,,,,"34,90292","259,579987","34,90292","259,579987","34,90292","259,579987",0
"2022-04-08 13:00:01","2022-04-08 13:00:00",0,"2022-04-08 15:00:00",DK1,,,,"166,123001","1235,48999","166,123001","1235,48999","166,123001","1235,48999",0
"2022-04-08 14:00:00","2022-04-08 14:00:00",0,"2022-04-08 16:00:00",DK2,,,,"30,562578","227,300003","30,562578","227,300003","30,562578","227,300003",0
"2022-04-08 14:00:01","2022-04-08 14:00:00",0,"2022-04-08 16:00:00",DK1,,,,"169,523483","1260,780029","169,523483","1260,780029","169,523483","1260,780029",0
"2022-04-08 15:00:00","2022-04-08 15:00:00",0,"2022-04-08 17:00:00",DK2,,,,"100,168076","744,969971","100,168076","744,969971","100,168076","744,969971",0
"2022-04-08 15:00:01","2022-04-08 15:00:00",0,"2022-04-08 17:00:00",DK1,,,,"171,044205","1272,089966","171,044205","1272,089966","171,044205","1272,089966",0
"2022-04-08 16:00:00","2022-04-08 16:00:00",0,"2022-04-08 18:00:00",DK2,,,,"102,788681","764,460022","102,788681","764,460022","102,788681","764,460022",0
"2022-04-08 16:00:01","2022-04-08 16:00:00",0,"2022-04-08 18:00:00",DK1,,,,"172,683273","1284,280029","172,683273","1284,280029","172,683273","1284,280029",0
"2022-04-08 17:00:00","2022-04-08 17:00:00",0,"2022-04-08 19:00:00",DK2,,,,"173,633896","1291,349976","173,633896","1291,349976","173,633896","1291,349976",0
"2022-04-08 17:00:01","2022-04-08 17:00:00",0,"2022-04-08 19:00:00",DK1,,,,"173,633896","1291,349976","173,633896","1291,349976","173,633896","1291,349976",0
"2022-04-08 18:00:00","2022-04-08 18:00:00",0,"2022-04-08 20:00:00",DK2,,,,"176,493835","1312,619995","176,493835","1312,619995","176,493835","1312,619995",0
"2022-04-08 18:00:01","2022-04-08 18:00:00",0,"2022-04-08 20:00:00",DK1,,,,"176,493835","1312,619995","176,493835","1312,619995","176,493835","1312,619995",0
"2022-04-08 19:00:00","2022-04-08 19:00:00",0,"2022-04-08 21:00:00",DK2,,,,"177,104294","1317,160034","177,104294","1317,160034","177,104294","1317,160034",0
"2022-04-08 19:00:01","2022-04-08 19:00:00",0,"2022-04-08 21:00:00",DK1,,,,"177,104294","1317,160034","177,104294","1317,160034","177,104294","1317,160034",0
"2022-04-08 20:00:00","2022-04-08 20:00:00",0,"2022-04-08 22:00:00",DK2,,,,"40,002956","297,51001","40,002956","297,51001","40,002956","297,51001",0
"2022-04-08 20:00:01","2022-04-08 20:00:00",0,"2022-04-08 22:00:00",DK1,,,,"188,505081","1401,949951","188,505081","1401,949951","188,505081","1401,949951",0
"2022-04-08 21:00:00","2022-04-08 21:00:00",0,"2022-04-08 23:00:00",DK2,,,,"50,004032","371,890015","50,004032","371,890015","20,642178","153,520004",0
"2022-04-08 21:00:01","2022-04-08 21:00:00",0,"2022-04-08 23:00:00",DK1,,,,"159,993011","1189,900024","159,993011","1189,900024","159,993011","1189,900024",0
"2022-04-08 22:00:00","2022-04-08 22:00:00",0,"2022-04-09 00:00:00",DK2,,,,"52,004787","386,769989","52,004787","386,769989","25,582209","190,259995",0
"2022-04-08 22:00:01","2022-04-08 22:00:00",0,"2022-04-09 00:00:00",DK1,,,,"119,259933","886,960022","119,259933","886,960022","119,259933","886,960022",0
"2022-04-08 23:00:00","2022-04-08 23:00:00",0,"2022-04-09 01:00:00",DK2,,,,"31,002258","230,570007","31,002258","230,570007","25,642715","190,710007",0
"2022-04-08 23:00:01","2022-04-08 23:00:00",0,"2022-04-09 01:00:00",DK1,,,,"110,608833","822,619995","110,608833","822,619995","110,608833","822,619995",0
"2022-04-09 00:00:00","2022-04-09 00:00:00",0,"2022-04-09 02:00:00",DK2,,,,"40,002956","297,51001","40,002956","297,51001","25,661539","190,850006",0
"2022-04-09 00:00:01","2022-04-09 00:00:00",0,"2022-04-09 02:00:00",DK1,,,,"92,517342","688,070007","92,517342","688,070007","92,517342","688,070007",0
"2022-04-09 01:00:00","2022-04-09 01:00:00",0,"2022-04-09 03:00:00",DK2,,,,"40,002956","297,51001","40,002956","297,51001","26,402409","196,360001",0
"2022-04-09 01:00:01","2022-04-09 01:00:00",0,"2022-04-09 03:00:00",DK1,,,,"83,226212","618,969971","83,226212","618,969971","83,226212","618,969971",0
"2022-04-09 02:00:00","2022-04-09 02:00:00",0,"2022-04-09 04:00:00",DK2,,,,"30,192814","224,550003","30,192814","224,550003","30,192814","224,550003",0
"2022-04-09 02:00:01","2022-04-09 02:00:00",0,"2022-04-09 04:00:00",DK1,,,,"79,126556","588,47998","79,126556","588,47998","79,126556","588,47998",0
"2022-04-09 03:00:00","2022-04-09 03:00:00",0,"2022-04-09 05:00:00",DK2,,,,"33,762707","251,100006","33,762707","251,100006","33,762707","251,100006",0
"2022-04-09 03:00:01","2022-04-09 03:00:00",0,"2022-04-09 05:00:00",DK1,,,,"76,145592","566,309998","76,145592","566,309998","76,145592","566,309998",0
"2022-04-09 04:00:00","2022-04-09 04:00:00",0,"2022-04-09 06:00:00",DK2,,,,"31,642284","235,330002","31,642284","235,330002","31,642284","235,330002",0
"2022-04-09 04:00:01","2022-04-09 04:00:00",0,"2022-04-09 06:00:00",DK1,,,,"76,566452","569,440002","76,566452","569,440002","76,566452","569,440002",0
"2022-04-09 05:00:00","2022-04-09 05:00:00",0,"2022-04-09 07:00:00",DK2,,,,"28,951756","215,320007","28,951756","215,320007","28,951756","215,320007",0
"2022-04-09 05:00:01","2022-04-09 05:00:00",0,"2022-04-09 07:00:00",DK1,,,,"88,15683","655,640015","88,15683","655,640015","88,15683","655,640015",0
"2022-04-09 06:00:00","2022-04-09 06:00:00",0,"2022-04-09 08:00:00",DK2,,,,"35,222935","261,959991","35,222935","261,959991","35,222935","261,959991",0
"2022-04-09 06:00:01","2022-04-09 06:00:00",0,"2022-04-09 08:00:00",DK1,,,,"82,906204","616,590027","82,906204","616,590027","82,906204","616,590027",0
"2022-04-09 07:00:00","2022-04-09 07:00:00",0,"2022-04-09 09:00:00",DK2,,,,"36,113052","268,579987","36,113052","268,579987","36,113052","268,579987",0
"2022-04-09 07:00:01","2022-04-09 07:00:00",0,"2022-04-09 09:00:00",DK1,,,,"69,725166","518,559998","69,725166","518,559998","69,725166","518,559998",0
"2022-04-09 08:00:00","2022-04-09 08:00:00",0,"2022-04-09 10:00:00",DK2,,,,"25,361694","188,619995","25,361694","188,619995","25,361694","188,619995",0
"2022-04-09 08:00:01","2022-04-09 08:00:00",0,"2022-04-09 10:00:00",DK1,,,,"25,142527","186,990005","25,142527","186,990005","25,142527","186,990005",0
"2022-04-09 09:00:00","2022-04-09 09:00:00",0,"2022-04-09 11:00:00",DK2,,,,"21,801216","162,139999","21,801216","162,139999","21,801216","162,139999",0
"2022-04-09 09:00:01","2022-04-09 09:00:00","368,399994","2022-04-09 11:00:00",DK1,,,,"-16,269564",-121,"5,040875","37,490002","-16,269564",-121,0
"2022-04-09 10:00:00","2022-04-09 10:00:00",0,"2022-04-09 12:00:00",DK2,,,,"22,201904","165,119995","22,201904","165,119995","22,201904","165,119995",0
"2022-04-09 10:00:01","2022-04-09 10:00:00","399,399994","2022-04-09 12:00:00",DK1,,,,"-18,689829",-139,"-0,009412","-0,07","-18,689829",-139,0
"2022-04-09 11:00:00","2022-04-09 11:00:00","80,800003","2022-04-09 13:00:00",DK2,,,,"-13,445921",-100,"1,469639","10,93","-13,445921",-100,0
"2022-04-09 11:00:01","2022-04-09 11:00:00","125,400002","2022-04-09 13:00:00",DK1,,,,"-13,445921",-100,"-0,279675","-2,08","-13,445921",-100,0
"2022-04-09 12:00:00","2022-04-09 12:00:00","79,199997","2022-04-09 14:00:00",DK2,,,,"-17,210779",-128,"1,440058","10,71","-17,210779",-128,0
"2022-04-09 12:00:01","2022-04-09 12:00:00",345,"2022-04-09 14:00:00",DK1,,,,"-17,210779",-128,"-2,490185","-18,52","-17,210779",-128,0
"2022-04-09 13:00:00","2022-04-09 13:00:00",100,"2022-04-09 15:00:00",DK2,,,,"-18,017534",-134,"1,419889","10,56","-18,017534",-134,0
"2022-04-09 13:00:01","2022-04-09 13:00:00","421,600006","2022-04-09 15:00:00",DK1,,,,"-18,017534",-134,"-0,0995","-0,74","-18,017534",-134,0
"2022-04-09 14:00:00","2022-04-09 14:00:00",20,"2022-04-09 16:00:00",DK2,,,,"-0,16404","-1,22","19,011187","141,389999","-0,16404","-1,22",0
"2022-04-09 14:00:01","2022-04-09 14:00:00","22,299999","2022-04-09 16:00:00",DK1,,,,"-0,16404","-1,22","-0,029581","-0,22","-0,16404","-1,22",0
"2022-04-09 15:00:00","2022-04-09 15:00:00",0,"2022-04-09 17:00:00",DK2,,,,"22,441242","166,899994","22,441242","166,899994","22,441242","166,899994",0
"2022-04-09 15:00:01","2022-04-09 15:00:00",0,"2022-04-09 17:00:00",DK1,,,,"1,980584","14,73","1,980584","14,73","1,980584","14,73",0
"2022-04-09 16:00:00","2022-04-09 16:00:00",0,"2022-04-09 18:00:00",DK2,,,,"36,313396","270,070007","36,313396","270,070007","36,313396","270,070007",0
"2022-04-09 16:00:01","2022-04-09 16:00:00",0,"2022-04-09 18:00:00",DK1,,,,"75,81617","563,859985","75,81617","563,859985","75,81617","563,859985",0
"2022-04-09 17:00:00","2022-04-09 17:00:00",0,"2022-04-09 19:00:00",DK2,,,,"39,933041","296,98999","39,933041","296,98999","39,933041","296,98999",0
"2022-04-09 17:00:01","2022-04-09 17:00:00",0,"2022-04-09 19:00:00",DK1,,,,"96,977356","721,23999","96,977356","721,23999","96,977356","721,23999",0
"2022-04-09 18:00:00","2022-04-09 18:00:00",0,"2022-04-09 20:00:00",DK2,,,,"34,612488","257,420013","34,612488","257,420013","34,612488","257,420013",0
"2022-04-09 18:00:01","2022-04-09 18:00:00",0,"2022-04-09 20:00:00",DK1,,,,"105,008606","780,969971","105,008606","780,969971","105,008606","780,969971",0
"2022-04-09 19:00:00","2022-04-09 19:00:00",0,"2022-04-09 21:00:00",DK2,,,,"35,403111","263,299988","35,403111","263,299988","35,403111","263,299988",0
"2022-04-09 19:00:01","2022-04-09 19:00:00",0,"2022-04-09 21:00:00",DK1,,,,"90,957619","676,469971","90,957619","676,469971","90,957619","676,469971",0
"2022-04-09 20:00:00","2022-04-09 20:00:00",0,"2022-04-09 22:00:00",DK2,,,,"29,131931","216,660004","29,131931","216,660004","29,131931","216,660004",0
"2022-04-09 20:00:01","2022-04-09 20:00:00",0,"2022-04-09 22:00:00",DK1,,,,"89,777069","667,690002","89,777069","667,690002","89,777069","667,690002",0
"2022-04-09 21:00:00","2022-04-09 21:00:00",0,"2022-04-09 23:00:00",DK2,,,,"27,002098","200,820007","27,002098","200,820007","27,002098","200,820007",0
"2022-04-09 21:00:01","2022-04-09 21:00:00",0,"2022-04-09 23:00:00",DK1,,,,"69,88517","519,75","69,88517","519,75","69,88517","519,75",0
"2022-04-09 22:00:00","2022-04-09 22:00:00",0,"2022-04-10 00:00:00",DK2,,,,"25,489431","189,570007","25,489431","189,570007","25,489431","189,570007",0
"2022-04-09 22:00:01","2022-04-09 22:00:00",0,"2022-04-10 00:00:00",DK1,,,,"70,959503","527,73999","70,959503","527,73999","70,959503","527,73999",0
"2022-04-09 23:00:00","2022-04-09 23:00:00",0,"2022-04-10 01:00:00",DK2,,,,"24,569731","182,729996","24,569731","182,729996","24,569731","182,729996",0
"2022-04-09 23:00:01","2022-04-09 23:00:00",0,"2022-04-10 01:00:00",DK1,,,,"26,149626","194,479996","26,149626","194,479996","26,149626","194,479996",0
"2022-04-10 00:00:00","2022-04-10 00:00:00",15,"2022-04-10 02:00:00",DK2,,,,"5,99957","44,619999","23,999624","178,490005","5,99957","44,619999",0
"2022-04-10 00:00:01","2022-04-10 00:00:00","63,900002","2022-04-10 02:00:00",DK1,,,,"5,99957","44,619999","24,589899","182,880005","5,99957","44,619999",0
"2022-04-10 01:00:00","2022-04-10 01:00:00",15,"2022-04-10 03:00:00",DK2,,,,"5,99957","44,619999","23,719948","176,410004","5,99957","44,619999",0
"2022-04-10 01:00:01","2022-04-10 01:00:00",42,"2022-04-10 03:00:00",DK1,,,,"5,99957","44,619999","25,669607","190,910004","5,99957","44,619999",0
"2022-04-10 02:00:00","2022-04-10 02:00:00",15,"2022-04-10 04:00:00",DK2,,,,"5,99957","44,619999","23,69978","176,259995","5,99957","44,619999",0
"2022-04-10 02:00:01","2022-04-10 02:00:00","35,900002","2022-04-10 04:00:00",DK1,,,,"5,99957","44,619999","40,040607","297,790009","5,99957","44,619999",0
"2022-04-10 03:00:00","2022-04-10 03:00:00","14,4","2022-04-10 05:00:00",DK2,,,,"10,499919","78,089996","24,650406","183,330002","10,499919","78,089996",0
"2022-04-10 03:00:01","2022-04-10 03:00:00","33,700001","2022-04-10 05:00:00",DK1,,,,"10,499919","78,089996","36,849888","274,059998","10,499919","78,089996",0
"2022-04-10 04:00:00","2022-04-10 04:00:00","22,700001","2022-04-10 06:00:00",DK2,,,,"6,659764","49,529999","23,530361",175,"6,659764","49,529999",0
"2022-04-10 04:00:01","2022-04-10 04:00:00","44,200001","2022-04-10 06:00:00",DK1,,,,"6,659764","49,529999","25,950626",193,"6,659764","49,529999",0
"2022-04-10 05:00:00","2022-04-10 05:00:00","14,8","2022-04-10 07:00:00",DK2,,,,"5,99957","44,619999","25,279675","188,009995","5,99957","44,619999",0
"2022-04-10 05:00:01","2022-04-10 05:00:00","90,099998","2022-04-10 07:00:00",DK1,,,,"5,99957","44,619999","45,01963","334,820007","5,99957","44,619999",0
"2022-04-10 06:00:00","2022-04-10 06:00:00",0,"2022-04-10 08:00:00",DK2,,,,"26,489807","197,009995","26,489807","197,009995","26,489807","197,009995",0
"2022-04-10 06:00:01","2022-04-10 06:00:00",0,"2022-04-10 08:00:00",DK1,,,,"35,759426","265,950012","35,759426","265,950012","35,759426","265,950012",0
"2022-04-10 07:00:00","2022-04-10 07:00:00",10,"2022-04-10 09:00:00",DK2,,,,"17,849459","132,75","21,930296","163,100006","17,849459","132,75",0
"2022-04-10 07:00:01","2022-04-10 07:00:00","2,9","2022-04-10 09:00:00",DK1,,,,"17,849459","132,75","22,230141","165,330002","17,849459","132,75",0
"2022-04-10 08:00:00","2022-04-10 08:00:00","21,700001","2022-04-10 10:00:00",DK2,,,,"5,499382","40,900002","12,589416","93,629997","5,499382","40,900002",0
"2022-04-10 08:00:01","2022-04-10 08:00:00","20,299999","2022-04-10 10:00:00",DK1,,,,"5,499382","40,900002","12,289572","91,400002","5,499382","40,900002",0
"2022-04-10 09:00:00","2022-04-10 09:00:00","19,6","2022-04-10 11:00:00",DK2,,,,"4,000161","29,75","12,999516","96,68","4,000161","29,75",0
"2022-04-10 09:00:01","2022-04-10 09:00:00","42,599998","2022-04-10 11:00:00",DK1,,,,"4,000161","29,75","12,999516","96,68","4,000161","29,75",0
"2022-04-10 10:00:00","2022-04-10 10:00:00",10,"2022-04-10 12:00:00",DK2,,,,"-6,72296",-50,"5,309794","39,490002","-6,72296",-50,0
"2022-04-10 10:00:01","2022-04-10 10:00:00","276,899994","2022-04-10 12:00:00",DK1,,,,"-6,72296",-50,"5,309794","39,490002","-6,72296",-50,0
"2022-04-10 11:00:00","2022-04-10 11:00:00",10,"2022-04-10 13:00:00",DK2,,,,"-6,72296",-50,"1,419889","10,56","-6,72296",-50,0
"2022-04-10 11:00:01","2022-04-10 11:00:00",284,"2022-04-10 13:00:00",DK1,,,,"-6,72296",-50,"0,0995","0,74","-6,72296",-50,0
"2022-04-10 12:00:00","2022-04-10 12:00:00","73,599998","2022-04-10 14:00:00",DK2,,,,"-12,504706",-93,"1,390308","10,34","-12,504706",-93,0
"2022-04-10 12:00:01","2022-04-10 12:00:00",356,"2022-04-10 14:00:00",DK1,,,,"-12,504706",-93,"0,090088","0,67","-12,504706",-93,0
"2022-04-10 13:00:00","2022-04-10 13:00:00","19,6","2022-04-10 15:00:00",DK2,,,,"-5,499382","-40,900002","5,000538","37,189999","-5,499382","-40,900002",0
"2022-04-10 13:00:01","2022-04-10 13:00:00","98,099998","2022-04-10 15:00:00",DK1,,,,"-5,499382","-40,900002","0,419513","3,12","-5,499382","-40,900002",0
"2022-04-10 14:00:00","2022-04-10 14:00:00",20,"2022-04-10 16:00:00",DK2,,,,"-5,000538","-37,189999","8,519335","63,360001","-5,000538","-37,189999",0
"2022-04-10 14:00:01","2022-04-10 14:00:00","68,300003","2022-04-10 16:00:00",DK1,,,,"-5,000538","-37,189999","8,519335","63,360001","-5,000538","-37,189999",0
"2022-04-10 15:00:00","2022-04-10 15:00:00","16,4","2022-04-10 17:00:00",DK2,,,,"4,000161","29,75","14,860432","110,519997","4,000161","29,75",0
"2022-04-10 15:00:01","2022-04-10 15:00:00","86,300003","2022-04-10 17:00:00",DK1,,,,"4,000161","29,75","71,029419","528,26001","4,000161","29,75",0
"2022-04-10 16:00:00","2022-04-10 16:00:00",10,"2022-04-10 18:00:00",DK2,,,,"12,000484","89,25","24,350561","181,100006","12,000484","89,25",0
"2022-04-10 16:00:01","2022-04-10 16:00:00","102,5","2022-04-10 18:00:00",DK1,,,,"12,000484","89,25","139,899429","1040,459961","12,000484","89,25",0
"2022-04-10 17:00:00","2022-04-10 17:00:00",0,"2022-04-10 19:00:00",DK2,,,,"29,91045","222,449997","29,91045","222,449997","29,91045","222,449997",0
"2022-04-10 17:00:01","2022-04-10 17:00:00",0,"2022-04-10 19:00:00",DK1,,,,"200,119675","1488,329956","200,119675","1488,329956","200,119675","1488,329956",0
"2022-04-10 18:00:00","2022-04-10 18:00:00",0,"2022-04-10 20:00:00",DK2,,,,"27,929867","207,720001","27,929867","207,720001","27,929867","207,720001",0
"2022-04-10 18:00:01","2022-04-10 18:00:00",0,"2022-04-10 20:00:00",DK1,,,,"174,959656","1301,209961","174,959656","1301,209961","174,959656","1301,209961",0
"2022-04-10 19:00:00","2022-04-10 19:00:00",0,"2022-04-10 21:00:00",DK2,,,,"24,510569","182,289993","24,510569","182,289993","24,510569","182,289993",0
"2022-04-10 19:00:01","2022-04-10 19:00:00",0,"2022-04-10 21:00:00",DK1,,,,"176,730484","1314,380005","176,730484","1314,380005","176,730484","1314,380005",0
"2022-04-10 20:00:00","2022-04-10 20:00:00",0,"2022-04-10 22:00:00",DK2,,,,"14,619749","108,730003","14,619749","108,730003","14,619749","108,730003",0
"2022-04-10 20:00:01","2022-04-10 20:00:00",0,"2022-04-10 22:00:00",DK1,,,,"176,559723","1313,109985","176,559723","1313,109985","176,559723","1313,109985",0
"2022-04-10 21:00:00","2022-04-10 21:00:00",0,"2022-04-10 23:00:00",DK2,,,,"30,999569","230,550003","30,999569","230,550003","12,960523","96,389999",0
"2022-04-10 21:00:01","2022-04-10 21:00:00",0,"2022-04-10 23:00:00",DK1,,,,"175,540527","1305,530029","175,540527","1305,530029","175,540527","1305,530029",0
"2022-04-10 22:00:00","2022-04-10 22:00:00",0,"2022-04-11 00:00:00",DK2,,,,"47,778152","355,350006","47,778152","355,350006","39,908573","296,820007",0
"2022-04-10 22:00:01","2022-04-10 22:00:00",0,"2022-04-11 00:00:00",DK1,,,,"182,373108","1356,400024","182,373108","1356,400024","182,373108","1356,400024",0
"2022-04-10 23:00:00","2022-04-10 23:00:00",0,"2022-04-11 01:00:00",DK2,,,,"46,518318","345,980011","46,518318","345,980011","38,248066","284,470001",0
"2022-04-10 23:00:01","2022-04-10 23:00:00",0,"2022-04-11 01:00:00",DK1,,,,"184,311935","1370,819946","184,311935","1370,819946","184,311935","1370,819946",0
"2022-04-11 00:00:00","2022-04-11 00:00:00",0,"2022-04-11 02:00:00",DK2,,,,"52,543194","390,790009","52,543194","390,790009","43,228237","321,51001",0
"2022-04-11 00:00:01","2022-04-11 00:00:00",0,"2022-04-11 02:00:00",DK1,,,,"184,212433","1370,079956","184,212433","1370,079956","184,212433","1370,079956",0
"2022-04-11 01:00:00","2022-04-11 01:00:00",0,"2022-04-11 03:00:00",DK2,,,,"190,492767","1416,790039","190,492767","1416,790039","39,9879","297,410004","3,1"
