,ReguReg
4523,-613.9938289541229
4524,-721.4834925926763
4525,-1007.9805747647804
4526,-1130.5659257042244
4527,-916.7459226146104
4528,-891.643619184437
4529,-778.3471438607656
4530,-573.4487071549023
4531,-65.82490028789663
4532,331.91093935068136
4533,644.0876699907913
4534,660.415719594549
4535,628.9961245265739
4536,-750.7222846890659
4537,-834.6515405830046
4538,-920.5605658094992
4539,-769.0201099019706
4540,-457.07505425947835
4541,-637.4892781621838
4542,-1072.5162556789057
4543,-1336.1687156454027
4544,-1387.648864292709
4545,-1711.2199847855659
4546,-1686.5150020703204
4547,-1574.602769148683
4548,-1609.8198982842273
4549,-1682.289460187662
4550,-1767.6347176375052
4551,-1604.9622582955033
4552,-1522.4032732733165
4553,-1432.5537554084704
4554,-1143.0298154688796
4555,-932.8429012675429
4556,-879.586177410929
4557,-913.0354315552531
4558,-498.85802495385366
4559,-477.4944452168995
4560,-524.7329998913368
4561,-428.1689094775825
4562,-379.3647849024139
4563,-153.91001977975046
4564,43.059952527282
4565,-388.0420665390205
4566,-407.03518804466415
4567,6.998052113752242
4568,275.9343416445309
4569,395.60261679066207
4570,97.51494480863353
4571,-645.902733354983
4572,-974.8677791248792
4573,-787.6632982515234
4574,548.6934334981722
4575,-1112.9439866779624
4576,651.3514716101091
4577,-273.22622737800646
4578,183.53295099602713
4579,292.05103120819047
4580,635.0667125045994
4581,661.2400442878406
4582,108.7486020423622
4583,867.2383431540114
4584,961.4945334655018
4585,837.5055438283007
4586,750.3201079327508
4587,760.5067197309379
4588,769.8885149651989
4589,594.4400303200207
4590,-7.659677352805054
4591,42.93729941824863
4592,78.95011570592624
4593,93.52374109795663
4594,126.55823648571352
4595,127.85558584690145
4596,349.0647569893104
4597,573.0922186285482
4598,581.7699792557388
4599,533.4742862808466
4600,740.9788595027054
4601,891.3652815784501
4602,1279.6140599111911
4603,1345.127235421631
4604,498.43919984015724
4605,451.4826968030059
4606,636.4319330912349
4607,723.3784541490026
4608,837.6103837562237
4609,645.4576959536017
4610,683.7520980229351
4611,739.467743213079
4612,730.0911664377966
4613,594.9508590178149
4614,688.613904390938
4615,504.18252493796956
4616,259.49685496572476
4617,212.47568224823763
4618,395.4897273447382
4619,21.01083891737279
4620,-111.0209822958035
4621,-163.13055775227178
4622,-299.5906368685259
4623,-593.544343688061
4624,-538.1300804835619
4625,-253.0850173162673
4626,-80.32573685528568
4627,303.5466658247537
4628,55.91816598239623
4629,117.84506586328625
4630,380.5958321395692
4631,356.2273348602114
4632,583.8798097078605
4633,639.8942749247889
4634,349.16386003688734
4635,-185.98357596808893
4636,-371.1910208069337
4637,-318.6795929994231
4638,-153.8254715564504
4639,-445.1897842817072
4640,-678.0657017565485
4641,-695.348697919132
4642,-893.0710240811654
4643,-1079.4204573773534
4644,-878.4676519308762
4645,-1004.658602644006
4646,-961.4012613660768
4647,-951.3619583675516
4648,-1114.2224558010319
4649,-1557.68476195714
4650,-1064.9516483817401
4651,-749.6110978746763
4652,-399.1706273463668
4653,-953.3634468235986
4654,-632.5193838416143
4655,-639.6140050615185
4656,-229.34576327167758
4657,-236.87417748005143
4658,-727.9484617855478
4659,-778.0409493791097
4660,-520.3564852921764
4661,-1046.9723462017782
4662,-1016.6008778842635
4663,-1098.7445119778858
4664,-1278.0259996579757
4665,-1433.610605983748
4666,-1437.343149044974
4667,-1424.9244323660132
4668,-1538.477587791744
4669,-1332.3028613375366
4670,-1328.705991556893
4671,-1190.672374435248
4672,-1020.1272656304512
4673,-1619.44862359138
4674,-828.7697942946122
4675,-433.92120380688254
4676,-1265.992260667032
4677,-664.3029436091215
4678,-1539.3056877945846
4679,-1019.5361783729892
4680,-794.7236529053664
4681,-905.1302314231418
4682,-941.876769385893
4683,-779.6963153863048
4684,-914.7977774450299
4685,-1256.9609899344764
4686,-1231.260244147144
4687,-1335.7059795690234
4688,-1404.1625197822088
4689,-1370.562536601804
4690,-1322.2947338760225
4691,-1457.7457442382233
4692,-1696.90766384376
4693,-1722.1664998510475
4694,-1580.727300234702
4695,-1297.5999462381476
4696,-1026.5492583376058
4697,-895.3429019906333
4698,-650.2079379961525
4699,-54.64953743501098
4700,-575.2579322193548
4701,-320.7728794848551
4702,-123.0603201195416
4703,604.0712604075836
4704,-168.92984945863165
4705,326.89183805584935
4706,633.2813877562371
4707,1122.8761312308925
4708,-255.1261900579565
4709,-201.12063042983064
4710,346.8426778502374
4711,1084.6421585064759
4712,323.3884798630164
4713,-62.53650072343993
4714,-721.3772994319154
4715,-1254.7142619909234
4716,-1086.4849690605602
4717,495.5122075511091
4718,-199.99908593176679
4719,-50.48015318059141
4720,-863.5352304577907
4721,-5.975759379875512
4722,-2.7026525997707416
4723,-288.99926438692233
4724,282.4580014878653
4725,537.4502898930303
4726,558.8869860993517
4727,570.1136678064631
4728,803.9725542334153
4729,730.3003975411577
4730,766.7952343132835
4731,669.1723434931407
4732,662.5569634246647
4733,266.2188536412658
4734,66.16816465646538
4735,207.77741724947
4736,31.756407413680495
4737,-21.962291359388153
4738,-332.7904189030536
4739,-618.8507204253069
4740,-953.0755692478891
4741,-1025.2482603782744
4742,-893.1469490461805
4743,-669.7802893510068
4744,-558.2350196869232
4745,-781.683902626989
4746,-398.6164161289794
4747,266.88046625443644
4748,526.5845158714361
4749,377.20376183333724
4750,244.17841539067578
4751,391.7502508919304
4752,929.7460845344427
4753,812.4979467662633
4754,815.6053528862806
4755,436.74913391196486
4756,284.1097189438109
4757,-45.06184437096783
4758,-385.5841925935321
4759,-279.35132081471613
4760,-259.53663932707457
4761,-185.22040426702523
4762,-271.90754747796467
4763,-188.71404192781844
4764,-407.7334391540095
4765,-460.6219004168264
4766,0.44732181335277543
4767,73.52592882933264
4768,371.1070126227015
4769,738.5979699046133
4770,1261.347787239603
4771,1134.377384449205
4772,1236.939676298019
4773,613.2812026919872
4774,434.4314157638109
4775,392.06644353697635
4776,518.4870202694923
4777,489.1399023228463
4778,582.5872632720545
4779,604.6224005354801
4780,756.9919552339924
4781,902.2516669984338
4782,1001.137537199932
4783,1103.704534522389
4784,1089.0389345141073
4785,888.9456481776921
4786,571.6226842262657
4787,387.25315270445685
4788,343.43298808865853
4789,565.8527902377349
4790,627.188333328672
4791,606.950653040117
4792,780.223066104422
4793,1057.769968449765
4794,1293.2321098970344
4795,1433.0231383065995
4796,1488.3407017878606
4797,1281.848397199803
4798,1337.7999146267566
4799,1539.3513874513528
4800,1721.6132259434223
4801,1648.3791231503897
4802,1507.439915795638
4803,1475.069490324864
4804,1600.6562442691154
4805,1869.2099160982673
4806,1708.0445306697527
4807,1248.7518659671898
4808,1201.0445672572457
4809,1037.6225493181955
4810,859.1362989223057
4811,788.2850249914478
4812,653.2224888203036
4813,670.8215544981465
4814,673.1488544531709
4815,760.3469166107577
4816,728.1662767629657
4817,785.4905614355197
4818,853.8186722860266
4819,820.422066404346
4820,692.2967509667834
4821,648.6933939843763
4822,570.901003101715
4823,627.6651650745496
4824,630.5167317996414
4825,325.02636120677727
4826,248.7061186174316
4827,212.47570813144515
4828,306.4923555161765
4829,273.28673900062523
4830,31.296999355785786
4831,-30.902210080989704
4832,100.9965956180448
4833,-497.245021612624
4834,-256.4214379353817
4835,-924.032205609042
4836,-1323.357496182121
4837,-1591.050155107049
4838,-1521.6818897618914
4839,-1142.405740060611
4840,-1315.7619325851524
4841,-1170.0052311390064
4842,-1140.9228403946388
4843,-809.7495687830395
4844,-287.21614276749926
4845,637.6195861551876
4846,658.2510360076171
4847,422.8244342623643
4848,1441.466903426184
4849,1567.091423114836
4850,1019.0804542612518
4851,964.1492824322984
4852,945.4509231541954
4853,905.1587387488066
4854,516.3738054913168
4855,605.3174839166406
4856,323.7725009204624
4857,-308.9147428656427
4858,-276.66460341954445
4859,-420.2525589848124
4860,-582.5854957362532
4861,-895.1652044438629
4862,-640.3754643444421
4863,-435.1394573189393
4864,-514.0760628784991
4865,-510.8507448855059
4866,-408.8666392201448
4867,-20.231974570349568
4868,303.48729240792596
4869,557.956370277794
4870,674.0599951022283
4871,592.414043984758
4872,457.26411420690727
4873,622.6760781077238
4874,487.56877840823074
4875,153.80477049508
4876,-370.2995905361537
4877,-400.7630507256262
4878,-442.5487018486638
4879,-245.67456756387364
4880,-427.2184145539987
4881,-923.8584263655588
4882,-831.7814616582319
4883,-710.0722500415842
4884,-730.7022577692398
4885,-745.634741599253
4886,-773.1465415405333
4887,-672.8443046403215
4888,-403.29891637441125
4889,-363.4244621993931
4890,-325.5225825599527
4891,-261.24323254993124
4892,-179.57993679918587
4893,-139.70657467379831
4894,-287.960735128187
4895,-624.8464464708111
4896,-711.1684087816396
4897,-306.607877524789
4898,-529.4011593808763
4899,-431.0535226374954
4900,-369.29019820625825
4901,-198.63242910116585
4902,-114.95009365859927
4903,-74.0742097782123
4904,313.7174886685248
4905,465.8884782625699
4906,237.66039611292555
4907,-88.32437945313325
4908,120.47595701754209
4909,-16.065111030500912
4910,306.5828977629198
4911,162.2814486722595
4912,486.7696849495899
4913,762.533745714404
4914,1028.7537167192334
4915,1461.9068608883608
4916,1014.5539780651267
4917,904.8345341619521
4918,1059.2780574557496
4919,953.0213774532973
4920,459.1805295572007
4921,311.45231606336097
4922,270.4762724258504
4923,330.2983985100136
4924,411.4334310787911
4925,246.91070870931267
4926,-165.3724748403766
4927,-284.50825217437256
4928,-381.3338856159785
4929,-699.2047635646754
4930,-878.2615697810901
4931,-1365.807488875492
4932,-1676.3662268271396
4933,-1518.3449914484866
4934,-1436.82998393582
4935,-1551.7094181053742
4936,-1506.1789914983513
4937,-909.5443992911524
4938,-548.3881031859661
4939,-1385.322023084427
4940,300.8448486698644
4941,795.9640230401895
4942,-963.5509494230264
4943,-45.38645114090659
4944,345.1183364589181
4945,-530.0965623133353
4946,-327.00485058873613
4947,-733.5223346424966
4948,-847.7935088973929
4949,-620.1622794753685
4950,-966.2894417883549
4951,-1304.2949215568715
4952,-1317.8857580335057
4953,-1018.6670377183294
4954,-1005.7277756094323
4955,-931.659947169887
4956,-1097.8049649677534
4957,-1192.5434200957513
4958,-1220.188616354406
4959,-1400.9085127826208
4960,-1306.364645041751
4961,-1249.7495700662053
4962,-1098.0260741561924
4963,-708.5781665953874
4964,-359.27463620998617
4965,-955.3793618083332
4966,-937.1648027945023
4967,-565.0636436042639
4968,-1080.684456609905
4969,-1069.8648413330336
4970,-652.8277275333572
4971,-864.7708249519068
4972,-1094.463444024662
4973,-780.8242631196664
4974,-970.840314536961
4975,-1186.2347100986683
4976,-912.5330039710179
4977,-963.4758606253605
4978,-989.1266198095071
4979,-1054.2267171076678
4980,-1078.326257612047
4981,-1055.1088959153199
4982,-1017.2111752151652
4983,-1269.2559106347835
4984,-1265.7712369027754
4985,-367.3347532370629
4986,-522.1388923853083
4987,-279.28049536107955
4988,-32.63293828745898
4989,508.10417783640855
4990,318.3980253447353
4991,296.2901489261482
4992,-84.30645513958996
4993,-156.47922166132744
4994,53.10086284742515
4995,434.86523352693587
4996,534.9469045801195
4997,63.439034440947665
4998,62.26348284622025
4999,22.749064734102177
5000,98.82789465529838
5001,68.28542065436906
5002,89.06930712402888
5003,194.80281898776357
5004,328.82955098572035
5005,310.55012683646555
5006,478.5018579204141
5007,697.8050973931553
5008,610.4659485375371
5009,1169.7458293949906
5010,1174.7118877163116
5011,1827.06712730419
5012,1754.6043210292385
5013,1904.1504562776418
5014,2044.7524175757096
5015,2077.8849883513217
5016,1971.450471560976
5017,1899.0536861055698
5018,1747.7111612469719
5019,1566.4684493291043
5020,1600.1981353955757
5021,1701.3503268154568
5022,1387.094772197415
5023,989.5351771000564
5024,726.416572891846
5025,643.1204416809562
5026,602.9171765614315
5027,499.63706635238094
5028,486.0745840098217
5029,248.00125391628794
5030,158.5850968182547
5031,80.35294679127342
5032,30.73318664562668
5033,25.714130685496258
5034,161.26095925622977
5035,240.7617585812598
5036,223.5920220831479
5037,86.16669194169015
5038,316.94433476437973
5039,476.2900675027975
5040,513.4521306666921
5041,682.3784182281895
5042,988.9018046100988
5043,990.8133252021465
5044,1101.4342669724012
5045,908.9950329179198
5046,343.06086343794465
5047,308.58229232213057
5048,134.85408500323413
5049,220.98514791354054
5050,99.2751223066243
5051,23.979360392361976
5052,-16.337763186130474
5053,-19.03585930960898
5054,91.71400883732798
5055,213.84268638724632
5056,344.6383230926388
5057,505.7058341918006
5058,658.7945559228976
5059,1036.100105255116
5060,1160.2744083769344
5061,1262.5232007614582
5062,1249.7773690641393
5063,1262.6328849682775
5064,1476.5222871815374
5065,1367.7258441980382
5066,1405.191141604216
5067,1441.447457798747
5068,1447.148515112469
5069,1288.1606281927798
5070,930.8802993229857
5071,817.1281332778767
5072,813.0367130950945
5073,928.3789388974882
5074,910.9173280532154
5075,938.3401660054365
5076,1069.3289112349535
5077,985.3559133308624
5078,1179.1139107343422
5079,1028.176045435015
5080,1031.914704752422
5081,1091.6771770917087
5082,1339.2232333525187
5083,1567.0162774558908
5084,1548.7828707408285
5085,1629.3251481706309
5086,1609.8981961077388
5087,1678.0511012668367
5088,1622.7781948567379
5089,1872.7550785446278
5090,1782.6121237560947
5091,1830.0022790541566
5092,1806.4809252587172
5093,1802.5645764189405
5094,1813.6230913593583
5095,1682.8745340641162
5096,1544.879837528935
5097,1339.0058441651197
5098,868.9049096798477
5099,656.2178844921813
5100,600.409733734463
5101,463.22693894210045
5102,566.2256624940363
5103,423.73665966933515
5104,253.25354545019687
5105,319.68016305934145
5106,394.17087080739793
5107,608.610521883635
5108,814.9181666218128
5109,785.285490229252
5110,870.693381877192
5111,1009.9389980332741
5112,1163.3915530497632
5113,1241.1072689803952
5114,1305.2163375551074
5115,1221.2342550313476
5116,1355.6775768632226
5117,1553.6470160066099
5118,1251.58859669617
5119,803.3915955916775
5120,617.3058737576575
5121,375.52985650630984
5122,286.6365033656533
5123,150.8716838009641
5124,68.04340044926646
5125,152.46114724479577
5126,342.41658529230847
5127,706.319730969244
5128,957.5360410604741
5129,1488.2460619817384
5130,1987.6453377540681
5131,1790.2032585390655
5132,1447.0583345988437
5133,996.4951336980353
5134,975.3672999196974
5135,1076.9570713347762
5136,1442.8951328401545
5137,1338.7050331773619
5138,1087.4391697275883
5139,999.7155233344423
5140,1199.752366579824
5141,1208.5025738739396
5142,774.669953148641
5143,614.0404800393706
5144,312.32132231621705
5145,253.88092517876382
5146,3.3617460718322056
5147,-340.15668910769415
5148,-517.1534390420917
5149,-618.1126656477975
5150,-672.828518309819
5151,-500.59463942963214
5152,-162.77290642425393
5153,407.28024812840056
5154,1071.7075362978126
5155,1170.9871526956038
5156,1036.8033229557361
5157,971.4059412834935
5158,924.4292513689877
5159,933.2254735405542
5160,1800.0111719821466
5161,1473.0422877458386
5162,1501.3401455279438
5163,1292.1239018899253
5164,1547.1732204744744
5165,1274.0872895705816
5166,963.0898056755989
5167,693.9079930172022
5168,612.3714429546003
5169,549.1441659995428
5170,409.0460246852659
5171,268.3343042397001
5172,239.4547359665903
5173,232.20334978313647
5174,227.94760798724033
5175,346.1326016792842
5176,574.926469923968
5177,812.2161148924737
5178,989.8010857312045
5179,753.5616675570213
5180,639.7138026007149
5181,-375.36069475365065
5182,-839.1402544327555
5183,-448.1070582280888
5184,1317.6713873342685
5185,1048.9729746961236
5186,566.0956179417274
5187,1036.6564855758622
5188,853.3151490132634
5189,888.914149407621
5190,822.3261615732617
5191,-364.2961360454494
5192,-240.29897590013746
5193,96.7225042698847
5194,807.0246291355438
5195,1059.5289042189374
5196,821.4504970498098
5197,1679.1644081494562
5198,94.11609959717333
5199,-765.8571581112511
5200,-689.6772278537488
5201,-702.1488964112427
5202,-588.0129929148675
5203,-1118.959432308899
5204,-131.53974701408862
5205,776.6952523136558
5206,594.424215327404
5207,687.7953343035048
5208,1492.6036385328862
5209,1415.1350067372323
5210,429.87039013445883
5211,49.668244605484425
5212,-92.6552971596535
5213,-759.5569353531005
5214,-923.738469211374
5215,-886.8275803892113
5216,-874.8213119207292
5217,-968.0787125767561
5218,-1069.0731717438064
5219,-1255.7722735840957
5220,-1286.5064177536315
5221,-1307.5881905168533
5222,-1210.0316196945168
5223,-1254.2057251990714
5224,-1127.5423640535873
5225,-889.7346895795632
5226,-610.8368935860761
5227,-21.080749046728364
5228,171.53031461646628
5229,497.80932946622823
5230,417.6864670345824
5231,310.7291400069586
5232,936.7687714840375
5233,1185.544261546677
5234,1294.6133915494956
5235,1550.9644165824943
5236,1633.7350834033493
5237,1594.7459530494466
5238,1016.5791817111012
5239,524.4017185868006
5240,284.7231394398687
5241,106.9846200820521
5242,31.969705480406517
5243,48.29361676271161
5244,111.10569823698587
5245,151.70666153303247
5246,148.13001308606889
5247,218.64680351362523
5248,454.02551975641677
5249,546.1866024153758
5250,847.3073524129254
5251,1599.0110250010364
5252,1701.108352242821
5253,1616.180073916016
5254,1579.8394466142395
5255,1406.521956273384
5256,1575.9788925179864
5257,1672.633814677962
5258,1658.196203313704
5259,1627.6926894072908
5260,1586.058972612374
5261,1627.8691620338334
5262,1316.3481517705163
5263,928.970343422656
5264,789.1168705632849
5265,822.1178266928446
5266,873.7030667018362
5267,701.0168353172389
5268,1767.2317236260108
5269,773.0546978808743
5270,517.5143067228285
5271,337.92103598159434
5272,525.7484986545526
5273,964.8957582471899
5274,1480.4590847788154
5275,1851.3692731850101
5276,1869.8778662927084
5277,1832.3830332759503
5278,1672.263584331758
5279,1596.4274229085893
5280,1621.5498915117544
5281,1675.8749542101841
5282,1718.514990122507
5283,1695.500709648214
5284,1492.6015937596824
5285,1483.002090902227
5286,1339.1878142779256
5287,1195.0287541116843
5288,1191.299248655555
5289,1167.303937756072
5290,721.5232575552643
5291,439.47903544689353
5292,475.5945971168935
5293,1154.5552436901464
5294,1169.8760298741824
5295,896.2733043812916
5296,1636.5015465368895
5297,1295.4072306045298
5298,1536.3049102173898
5299,1924.0469571027825
5300,1975.9388575893727
5301,2057.3201736025867
5302,2053.7073995483256
5303,2142.227618363557
5304,1674.8073193693176
5305,1289.0753013556734
5306,1182.538294051085
5307,1329.745281162872
5308,1247.2980584722454
5309,1289.8539043787275
5310,1211.6358351237989
5311,1187.8161507331697
5312,1347.8119602515194
5313,1133.5621616901974
5314,1112.0440511572344
5315,1286.964913120363
5316,1360.4879689526442
5317,750.6501646426788
5318,788.6977782491749
5319,850.220518503676
5320,1008.7513131956937
5321,1176.8419411228267
5322,1802.2492707382173
5323,1974.065720185688
5324,2069.06340287861
5325,1877.3427245686926
5326,1763.5371754268313
5327,1700.487202025748
5328,1363.9467167845776
5329,1468.4278299698321
5330,1668.2633557727197
5331,1531.0073191468887
5332,1705.0382620269509
5333,1880.4472315339888
5334,2100.8808447622732
5335,2001.045000878717
5336,1737.1608202759523
5337,1667.4215485776172
5338,1699.293379514584
5339,709.8234779149292
5340,387.884113100014
5341,797.8880897037789
5342,813.2158878392237
5343,860.5688332921732
5344,1014.42682767698
5345,1129.344968044961
5346,1598.1115733296203
5347,1858.5611216954346
5348,1900.4412063483487
5349,1873.9003934729853
5350,1707.0126416085257
5351,1982.144406339162
5352,1912.304520361066
5353,1838.3594777256956
5354,1740.5136870469275
5355,1683.7259930303928
5356,1546.0503817724937
5357,1610.3724451383478
5358,1747.2748219596247
5359,1428.6721504918294
5360,1568.642274022935
5361,1411.1341431386022
5362,1186.9756084510766
5363,854.1187438957494
5364,749.8315860895467
5365,566.1398769349375
5366,675.8063998219891
5367,791.3562913474282
5368,1060.6565577175163
5369,1318.7119414237486
5370,1612.5433862760403
5371,1478.5481724521928
5372,1387.322064161109
5373,1172.9106449413173
5374,1175.5909550474973
5375,1274.866772775362
5376,803.8063753262824
5377,1015.3402424945418
5378,1240.2611278021639
5379,1462.1273444284054
5380,1308.690553743135
5381,1378.8069767675217
5382,905.4881282899928
5383,914.913054645918
5384,848.5712946516896
5385,913.9173827718404
5386,955.7726293059169
5387,905.7593401934936
5388,654.685277406388
5389,667.40354510699
5390,599.7613188313603
5391,500.0319388530058
5392,563.0627420272502
5393,591.1927409686866
5394,873.752964224581
5395,1181.527287575469
5396,1197.9755427759453
5397,1080.477834267603
5398,1107.552245029542
5399,1119.2108590308528
5400,1067.7556935607786
5401,1094.9199556182264
5402,1221.3363416664047
5403,1274.3186381545868
5404,1267.6461900706904
5405,1224.8249632926334
5406,542.0512626659598
5407,514.3155252689398
5408,318.20780625519853
5409,222.53812770211252
5410,269.69607964164203
5411,21.96115277701736
5412,-152.6448268940089
5413,-331.715667521213
5414,-268.0854475529046
5415,-282.3819724486968
5416,-201.27724388278494
5417,-242.14878711317792
5418,-307.3730700156794
5419,-27.9618310888611
5420,306.65082269235154
5421,534.7366263730448
5422,644.7448324773209
5423,646.2613903519343
5424,754.2605728035426
5425,931.099165897884
5426,318.83259859727497
5427,431.0716055307796
5428,936.6403375130745
5429,766.0192508230901
5430,572.8103363427466
5431,332.978902775618
5432,431.877761760637
5433,964.9946300232951
5434,702.4981450079756
5435,614.819960166697
5436,498.9556345876911
5437,442.44518481563864
5438,447.6497898783066
5439,393.4198789247064
5440,355.4484465618438
5441,520.0350555157745
5442,856.3803838751971
5443,895.4239502717926
5444,1063.0391286331455
5445,826.8020158918006
5446,1118.8631518673167
5447,839.7585543203928
5448,682.4260104007554
5449,1579.0941516430576
5450,970.507767168965
5451,948.2750514549875
5452,730.9213468662599
5453,154.28542271711328
5454,454.8524325676181
5455,788.5861401269632
5456,194.12869188403806
5457,537.5348782069613
5458,507.4081244555231
5459,595.1918615418083
5460,535.6415488226679
5461,635.1141281226435
5462,723.3112050848453
5463,1028.9785438804374
5464,881.9352803286432
5465,1453.2278981984232
5466,1618.0813941164681
5467,1608.0333314648587
5468,1643.909324925459
5469,1822.7172008067646
5470,1905.2473520755175
5471,1638.4233998260431
5472,1781.0126764425825
5473,1625.4221479109788
5474,1881.7140232770084
5475,1779.1467334265749
5476,1845.5175815946511
5477,1795.894891061677
5478,1810.9596613400472
5479,1413.4143698994421
5480,1962.8229361484691
5481,1184.604372200485
5482,1027.115645274345
5483,1051.477438929541
5484,860.6360698610721
5485,820.2153547501742
5486,1074.5223322866616
5487,1071.2786296244146
5488,1529.2370920710289
5489,1632.2682251845192
5490,2020.1866021692538
5491,1997.520703054511
5492,1802.529736383326
5493,1704.2943265052895
5494,1682.5048719307874
5495,1634.6985879179704
5496,1644.446651735908
5497,1641.0269072373412
5498,1513.84533454245
5499,1552.5171845832594
5500,1354.3232091848058
5501,1117.797331227391
5502,722.7061516383252
5503,709.6364141026245
5504,610.7701714933023
5505,824.1636237201266
5506,716.608289321769
5507,1797.9778964381355
5508,112.956827091203
5509,13.965602141829281
5510,172.93556883292538
5511,237.1735595023472
5512,268.7919808411947
5513,298.26902672817596
5514,692.2078393306283
5515,950.9457664004465
5516,1217.528244923541
5517,1218.8389802568645
5518,1073.3895957214327
5519,1582.2371819876537
5520,1174.6902716232314
5521,1418.5571561330405
5522,1413.739945051086
5523,1540.401196554723
5524,1418.1138479859615
5525,1406.7474711796012
5526,1474.0379750718294
5527,1430.060065715659
5528,1023.0097458329367
5529,1031.412256364716
5530,1075.3243366588467
5531,1004.5018082581057
5532,932.7998566578706
5533,896.4395870128949
5534,1078.9677973675439
5535,600.7964267703371
5536,731.8131192920722
5537,560.226769779778
5538,329.52846989874956
5539,462.8160303883049
5540,912.8071608503508
5541,1260.7126979085417
5542,789.4983755738602
5543,1301.117979358674
5544,1390.1214857000373
5545,965.3324313333902
5546,981.4844090487325
5547,537.8463456097251
5548,359.93051635554747
5549,431.5200971820385
5550,705.3441803673563
5551,874.7865317684132
5552,775.2603852567262
5553,613.3857216924774
5554,552.2171673855077
5555,578.7319148667085
5556,520.2685924534236
5557,376.55824108466874
5558,362.6286237643757
5559,781.8869810277729
5560,796.8900766145936
5561,1119.177464734649
5562,1183.715670961165
5563,1093.9407596328952
5564,1128.4431828113206
5565,882.4150497707366
5566,738.8174614584684
5567,916.2024305817858
5568,979.8589106295159
5569,800.3471513313955
5570,988.0466129325591
5571,951.9425260670066
5572,828.1612288007282
5573,840.7417000445139
5574,984.4737686322427
5575,688.3947538964262
5576,563.7590409018512
5577,707.9556623822781
5578,921.1661564100779
5579,1037.0309038986359
5580,1313.5249940678239
5581,1201.3258941913832
5582,321.55172582131974
5583,628.4984513275847
5584,763.9549603029102
5585,1126.6948468801384
5586,1309.4941244619997
5587,1459.5311081498578
5588,1326.4232900847264
5589,1418.2223071031167
5590,1542.5226496134658
5591,1423.3086233079869
5592,1323.1613153778383
5593,1487.5571952414182
5594,1431.9779080448443
5595,936.2755511230478
5596,914.7260797116431
5597,1260.3294624402931
5598,945.0727807013978
5599,410.4529647929774
5600,277.55758311343254
5601,157.51198547344853
5602,15.130362171326128
5603,132.4467660913111
5604,321.65371640573693
5605,600.8686858352328
5606,847.189024529754
5607,1294.2865902045212
5608,1675.8450778664403
5609,1853.1909221268993
5610,1739.6347580178349
5611,1842.8780239784185
5612,1508.7506410334079
5613,1909.9845410248165
5614,1943.848761853036
5615,1656.3702824997954
5616,1372.8644038707998
5617,1449.612614027327
5618,1432.0063195363848
5619,1430.77879757664
5620,1347.4762588299016
5621,1150.4260495976841
5622,1039.562378723607
5623,599.3167697956031
5624,707.5556854424048
5625,658.7544928396928
5626,529.8599081726427
5627,499.79749561922864
5628,288.3136437439401
5629,273.3510140874457
5630,209.12667517062644
5631,93.43402294543549
5632,143.5439422326271
5633,65.1202849077214
5634,360.7771336548964
5635,869.2151713955766
5636,828.4847294153511
5637,857.2819985061279
5638,699.9498720294839
5639,927.380154196347
5640,934.585619980077
5641,982.626577613143
5642,815.0987426146543
5643,392.710247752325
5644,169.01749147578113
5645,38.568787658035305
5646,-99.78390135231527
5647,-288.14381371879404
5648,-225.8153806319448
5649,-49.73286122517871
5650,-306.02239728524165
5651,-261.10629342069393
5652,-111.38737788440848
5653,-213.7513320014861
5654,-71.39270345215915
5655,-17.187264515676457
5656,107.06433669737986
5657,66.43334078494863
5658,118.69942432787433
5659,106.59817794598146
5660,254.13624578759908
5661,307.82166861864334
5662,500.4379801203395
5663,473.25770878223926
5664,466.09335578372065
5665,577.195911296722
5666,741.8232648033116
5667,628.1126410198005
5668,189.24688901811726
5669,-0.786667428249949
5670,184.48848492569698
5671,211.31041596133667
5672,178.61260856313106
5673,-23.13975883467148
5674,-260.9214478840946
5675,-248.30698534380792
5676,-383.9852332682384
5677,-524.2521934278468
5678,-725.5470825055174
5679,-372.70826102526604
5680,-492.36676659444726
5681,-641.0997870992621
5682,-699.1044888661996
5683,-636.524939463565
5684,-505.32760809160436
5685,-387.62207009136955
5686,-43.95328285794138
5687,46.817097634837204
5688,529.7167337633653
5689,576.1563627376858
5690,702.0710534406837
5691,814.6318626528905
5692,779.7926538802269
5693,646.0026649966165
5694,707.9430222681738
5695,698.0060816353866
5696,783.1996854979934
5697,865.3050887638684
5698,852.116912356522
5699,1007.9550874388956
5700,691.8435567657053
5701,414.5619075648797
5702,191.99659697747504
5703,267.5732937360752
5704,467.7824344076956
5705,401.0788662322725
5706,552.6919583651243
5707,861.1843484223492
5708,1019.3626540095086
5709,879.2248039845244
5710,1278.7156068084537
5711,1313.5579690701106
5712,956.8860412558508
5713,1232.3368295055113
5714,1550.240208249737
5715,1798.9829402218325
5716,1799.8243919949934
5717,1580.5315095872961
5718,1630.4138443741786
5719,1421.995592820057
5720,1430.966277266313
5721,1326.8636916893115
5722,1135.58891481445
5723,932.108111285208
5724,710.945214202545
5725,772.2928039490438
5726,1209.2004306434824
5727,1142.301567175856
5728,1289.7099405158851
5729,1533.8459629284437
5730,1580.6519625137776
5731,1220.282041391996
5732,1313.89615281588
5733,1098.2089770169032
5734,597.9954929946437
5735,654.3283890968203
5736,601.3606629127075
5737,672.9027573019115
5738,923.7455192333713
5739,546.0052159155272
