datetime,AKI Kalby Active Power,Maximum temperature,Mean wind speed,Wind direction sin,Wind direction cos,BalancingPriceUpEUR,BalancingPriceDownEUR,DA_PriceEUR
2022-03-01 09:00:00,-0.025796542574179293,-1.151660131271076,0.7190438357101229,-0.374606593415912,-0.9271838545667874,0.336125427,0.217700363,0.21758
2022-03-01 10:00:00,-0.028028666178385418,-1.0762562661342248,0.6816409849123294,-0.35836794954530043,-0.9335804264972017,0.403350494,0.179429123,0.17933
2022-03-01 11:00:00,-0.01789076953125,-1.0159331740247437,0.6068352833167423,-0.4226182617406993,-0.90630778703665,0.222453171,0.222453171,0.22233
2022-03-01 12:00:00,-0.016369316989272385,-0.9857716279700033,0.5694324325189485,-0.2079116908177595,-0.9781476007338056,0.26890033,0.220121811,0.22
2022-03-01 13:00:00,-0.017538934134237422,-0.9556100819152628,0.6816409849123294,-0.15643446504023073,-0.9876883405951378,0.2216222689999999,0.2216222689999999,0.2215
2022-03-01 14:00:00,-0.011461952944155094,-0.9556100819152628,0.6816409849123294,-0.34202014332566866,-0.9396926207859084,0.235149307,0.235149307,0.23502
2022-03-01 15:00:00,-0.006267109875801282,-0.970690854942633,0.27020962613660027,-0.32556815445715676,-0.9455185755993167,0.261384583,0.261384583,0.26124
2022-03-01 16:00:00,-0.006492977241847827,-1.0008524009973734,-0.4778473898192706,-0.275637355816999,-0.9612616959383189,0.283356415,0.283356415,0.2832
2022-03-01 17:00:00,-0.0060298828125,-1.2119832233805572,-1.1885015549773479,-0.22495105434386498,-0.9743700647852352,0.316043945,0.316043945,0.31587
2022-03-01 18:00:00,-0.0015021877244971265,-1.3326294075995189,-1.4503215105619025,-0.374606593415912,-0.9271838545667874,0.4436855469999999,0.3629495539999999,0.36275
2022-03-01 19:00:00,-0.0027732964409722225,-1.3778717266816298,-1.3007101073707283,-0.7880107536067221,-0.6156614753256581,0.354571991,0.3543057559999999,0.35411
2022-03-01 20:00:00,-0.003905543428308824,-1.3627909536542595,-1.2633072565729349,-0.77162458338772,-0.6360782202777638,0.316043945,0.316043945,0.31587
2022-03-01 21:00:00,-0.004575453694661459,-1.3477101806268892,-1.2259044057751414,-0.754709580222772,-0.6560590289905073,0.325117981,0.286157013,0.286
2022-03-01 22:00:00,-0.0033888091598731885,-1.3778717266816298,-1.2259044057751414,-0.9455185755993168,-0.32556815445715664,0.301168365,0.267086609,0.26694
2022-03-01 23:00:00,-0.0008769118923611111,-1.3326294075995189,-1.1885015549773479,-0.9975640502598243,0.06975647374412522,0.26890033,0.245605499,0.24547
2022-03-02 00:00:00,-6.673177083333334e-06,-1.3024678615447784,-1.2259044057751414,-0.9998476951563913,-0.017452406437283498,0.251097641,0.251097641,0.25104
2022-03-02 01:00:00,0.00059005859375,-1.2873870885174081,-1.2259044057751414,-0.9876883405951377,-0.15643446504023104,0.2484869689999999,0.2484869689999999,0.24843
2022-03-02 02:00:00,-6.673177083333334e-06,-1.3326294075995189,-1.2633072565729349,-0.9702957262759965,-0.24192189559966779,0.242114883,0.242114883,0.24206
